Order_ID;Customer_ID;Product_ID;Order_Date;Qty;Discount;Channel;Campaign
O09403;C0682;P029;2024-03-18;4;0,01;Website;Ramadhan
O09404;C0615;P093;2025-01-17;4;0,39;Tokopedia;Ramadhan
O09405;C0006;P052;2024-08-11;3;0,22;Website;None
O09406;C0924;P094;2024-10-23;3;0,05;Tokopedia;12.12
O09407;C0032;P159;2024-04-06;1;0,04;Website;12.12
O09408;C0804;P118;2024-09-07;4;0,22;Website;11.11
O09409;C0447;P199;2025-03-05;2;0,33;App;Ramadhan
O09410;C0960;P063;2025-12-18;3;0,24;Shopee;11.11
O09411;C0262;P230;2024-09-20;1;0,29;Website;11.11
O09412;C0327;P037;2024-08-14;1;0,05;Website;11.11
O09413;C0325;P238;2024-06-04;4;0,07;Shopee;None
O09414;C0961;P077;2024-04-13;3;0,02;Tokopedia;11.11
O09415;C0747;P194;2024-03-04;4;0,23;Shopee;Ramadhan
O09416;C0304;P147;2025-06-08;1;0,37;Tokopedia;Ramadhan
O09417;C0162;P282;2025-01-11;2;0,07;Shopee;None
O09418;C0631;P173;2025-04-28;3;0,21;Shopee;None
O09419;C0384;P050;2024-03-17;4;0,3;Website;None
O09420;C0587;P175;2025-11-09;2;0,04;App;Ramadhan
O09421;C0963;P248;2025-08-18;5;0,19;App;11.11
O09422;C0514;P028;2025-12-17;5;0,32;App;Ramadhan
O09423;C0988;P187;2024-03-13;4;0,34;Website;None
O09424;C0582;P188;2024-08-30;1;0,24;Website;11.11
O09425;C0130;P045;2025-08-20;3;0,02;Website;11.11
O09426;C0120;P270;2025-11-07;1;0,31;Tokopedia;11.11
O09427;C0373;P181;2025-03-10;5;0,26;Shopee;12.12
O09428;C0328;P161;2025-07-25;4;0,38;App;Ramadhan
O09429;C0194;P077;2025-06-02;1;0,22;Website;None
O09430;C0080;P086;2024-01-25;1;0,35;Shopee;Ramadhan
O09431;C0630;P021;2025-09-29;1;0,13;App;11.11
O09432;C0797;P279;2024-10-05;3;0,06;Tokopedia;None
O09433;C0707;P289;2024-04-08;5;0,33;Website;11.11
O09434;C0677;P268;2025-11-22;4;0,17;App;None
O09435;C0276;P227;2024-08-14;3;0,07;Shopee;Ramadhan
O09436;C0420;P106;2025-04-05;4;0,25;Tokopedia;Ramadhan
O09437;C0015;P168;2025-09-11;2;0,08;App;12.12
O09438;C0681;P089;2024-11-08;1;0,37;App;Ramadhan
O09439;C0527;P209;2024-03-23;3;0,17;Tokopedia;11.11
O09440;C0015;P137;2025-04-04;1;0,17;Website;None
O09441;C0617;P300;2024-07-14;4;0,33;Shopee;None
O09442;C0059;P166;2025-06-24;5;0,1;Website;11.11
O09443;C0592;P188;2025-07-21;3;0,16;App;None
O09444;C0345;P034;2024-05-07;4;0,28;Website;None
O09445;C0295;P081;2024-04-02;4;0,21;Tokopedia;Ramadhan
O09446;C0572;P186;2024-08-22;2;0,04;Shopee;None
O09447;C0798;P191;2024-03-31;3;0,02;Shopee;None
O09448;C0059;P143;2024-02-12;3;0,26;App;None
O09449;C0501;P025;2024-05-21;5;0,04;App;Ramadhan
O09450;C0641;P183;2024-05-12;1;0,3;Website;12.12
O09451;C0569;P148;2024-06-03;1;0,35;Shopee;11.11
O09452;C0840;P042;2024-05-18;4;0,09;Website;None
O09453;C0140;P072;2024-03-20;2;0,34;Tokopedia;11.11
O09454;C0321;P202;2024-02-27;3;0,36;Website;Ramadhan
O09455;C0734;P283;2024-06-20;1;0,2;Shopee;None
O09456;C0357;P078;2024-05-04;1;0,15;Shopee;Ramadhan
O09457;C0981;P191;2025-06-15;5;0,28;App;None
O09458;C0714;P189;2024-10-03;1;0,07;Website;Ramadhan
O09459;C0780;P168;2024-01-27;5;0,17;Tokopedia;None
O09460;C0758;P252;2025-06-24;1;0;Website;11.11
O09461;C0435;P149;2024-09-02;4;0,32;Website;Ramadhan
O09462;C0268;P087;2024-07-22;1;0,15;Website;Ramadhan
O09463;C0259;P218;2025-12-03;5;0,26;App;11.11
O09464;C0743;P289;2025-05-29;4;0,37;App;12.12
O09465;C0151;P223;2025-11-08;3;0,25;Shopee;None
O09466;C0179;P087;2025-05-30;5;0,23;Tokopedia;None
O09467;C0558;P079;2025-04-24;5;0,37;Website;None
O09468;C0058;P082;2024-02-18;3;0,14;App;Ramadhan
O09469;C0681;P041;2025-10-24;4;0,06;Website;12.12
O09470;C0040;P011;2025-02-28;4;0,16;Shopee;11.11
O09471;C0905;P287;2025-10-16;4;0,09;App;12.12
O09472;C0353;P064;2024-10-28;2;0,26;Tokopedia;Ramadhan
O09473;C0543;P110;2024-12-09;4;0,02;Website;11.11
O09474;C0428;P173;2024-12-08;4;0,18;Website;11.11
O09475;C0385;P153;2025-08-12;4;0,13;Website;11.11
O09476;C0463;P114;2024-11-17;5;0,21;App;Ramadhan
O09477;C0851;P200;2025-10-15;2;0,07;Shopee;None
O09478;C0576;P009;2024-08-06;3;0,34;Shopee;11.11
O09479;C0060;P099;2025-10-06;2;0,24;Website;Ramadhan
O09480;C0469;P041;2025-11-15;1;0,37;Tokopedia;None
O09481;C0307;P117;2025-12-10;4;0,27;App;Ramadhan
O09482;C0525;P181;2025-02-20;1;0,36;App;Ramadhan
O09483;C0837;P227;2025-06-13;2;0,33;Shopee;11.11
O09484;C0276;P294;2024-03-10;5;0,13;Shopee;Ramadhan
O09485;C0048;P073;2024-08-24;4;0,07;Tokopedia;Ramadhan
O09486;C0818;P059;2025-09-08;4;0,31;App;12.12
O09487;C0104;P102;2025-04-18;2;0,04;Shopee;11.11
O09488;C0209;P030;2025-03-20;2;0,2;App;12.12
O09489;C0655;P143;2025-09-02;1;0,01;App;11.11
O09490;C0370;P228;2025-10-07;1;0,29;Shopee;Ramadhan
O09491;C0714;P057;2024-02-12;1;0,17;Shopee;Ramadhan
O09492;C0850;P074;2025-04-08;4;0,39;Tokopedia;Ramadhan
O09493;C0528;P272;2024-04-14;1;0,12;Tokopedia;None
O09494;C0645;P156;2025-07-20;1;0,21;App;Ramadhan
O09495;C0041;P160;2024-04-09;2;0,25;Shopee;12.12
O09496;C0004;P130;2024-03-11;5;0,37;Website;Ramadhan
O09497;C0509;P098;2025-06-02;1;0,11;Website;12.12
O09498;C0040;P049;2024-12-02;2;0,21;Tokopedia;None
O09499;C0478;P125;2024-07-26;3;0,29;Tokopedia;Ramadhan
O09500;C0269;P061;2024-06-22;2;0,06;Website;12.12
O09501;C0342;P008;2024-10-15;3;0,19;App;12.12
O09502;C0132;P160;2025-05-27;5;0,01;Shopee;11.11
O09503;C0969;P286;2025-01-04;4;0,1;App;None
O09504;C0553;P204;2025-04-29;5;0,35;Tokopedia;Ramadhan
O09505;C0687;P011;2025-05-17;2;0,21;Website;None
O09506;C0771;P221;2025-09-23;5;0,31;Tokopedia;None
O09507;C0784;P293;2025-11-08;4;0,22;Shopee;11.11
O09508;C0792;P248;2025-08-30;4;0,03;Website;11.11
O09509;C0521;P053;2024-01-08;4;0,04;Website;None
O09510;C0346;P081;2024-09-23;4;0,39;Tokopedia;None
O09511;C0113;P265;2024-01-17;4;0,15;Website;11.11
O09512;C0868;P254;2024-11-07;2;0,05;Website;Ramadhan
O09513;C0714;P041;2025-02-17;5;0,37;Shopee;Ramadhan
O09514;C0647;P182;2024-10-10;1;0,31;Tokopedia;11.11
O09515;C0404;P142;2025-03-31;1;0,15;Tokopedia;12.12
O09516;C0463;P011;2025-08-17;2;0,07;Website;12.12
O09517;C0597;P127;2025-06-03;2;0,15;App;None
O09518;C0538;P065;2024-06-01;4;0,01;App;None
O09519;C0336;P063;2025-05-24;3;0,08;App;12.12
O09520;C0581;P154;2024-01-22;4;0,18;Tokopedia;None
O09521;C0907;P184;2025-05-29;2;0,22;Website;None
O09522;C0787;P232;2024-09-21;3;0,21;Website;Ramadhan
O09523;C0615;P155;2025-05-04;3;0,05;App;None
O09524;C0679;P134;2025-08-20;1;0,06;App;Ramadhan
O09525;C0061;P246;2025-10-19;5;0,33;Tokopedia;12.12
O09526;C0211;P157;2024-02-24;4;0,08;App;Ramadhan
O09527;C0543;P139;2024-08-24;5;0;App;Ramadhan
O09528;C0850;P214;2024-12-27;1;0,07;App;12.12
O09529;C0235;P179;2024-03-29;2;0,08;Website;11.11
O09530;C0707;P192;2025-06-11;4;0,1;Shopee;Ramadhan
O09531;C0365;P012;2025-03-16;1;0,05;Website;Ramadhan
O09532;C0744;P026;2024-07-10;5;0,24;Website;11.11
O09533;C0247;P270;2024-12-03;4;0,35;Tokopedia;None
O09534;C0572;P009;2024-12-03;3;0,38;Website;Ramadhan
O09535;C0089;P257;2025-08-22;2;0,21;App;12.12
O09536;C0372;P049;2024-04-17;2;0,2;App;Ramadhan
O09537;C0781;P038;2024-11-26;4;0,07;Tokopedia;None
O09538;C0535;P069;2024-10-25;3;0,2;Website;Ramadhan
O09539;C0274;P193;2024-05-18;4;0,33;Tokopedia;12.12
O09540;C0358;P198;2025-09-21;5;0,17;Shopee;Ramadhan
O09541;C0690;P202;2024-09-29;5;0,3;Website;11.11
O09542;C0560;P261;2024-02-17;2;0,24;Shopee;Ramadhan
O09543;C0710;P184;2024-06-04;5;0,15;App;12.12
O09544;C0460;P044;2025-07-22;3;0,14;Shopee;12.12
O09545;C0525;P046;2024-01-14;1;0,26;Website;Ramadhan
O09546;C0113;P024;2025-11-25;1;0;Tokopedia;None
O09547;C0636;P103;2024-09-10;2;0,33;Tokopedia;12.12
O09548;C0196;P155;2024-05-04;1;0,12;Shopee;Ramadhan
O09549;C0880;P219;2024-02-23;1;0,35;Tokopedia;Ramadhan
O09550;C0188;P080;2024-01-01;3;0,11;App;11.11
O09551;C0182;P143;2025-10-23;3;0,01;App;None
O09552;C0159;P024;2025-01-20;5;0,02;Website;11.11
O09553;C0462;P184;2024-01-09;2;0,4;Tokopedia;11.11
O09554;C0770;P202;2025-10-07;2;0,25;App;Ramadhan
O09555;C0020;P260;2025-02-18;1;0,2;Shopee;11.11
O09556;C0226;P152;2024-05-30;1;0,18;Tokopedia;12.12
O09557;C0721;P007;2025-05-08;1;0,15;Website;Ramadhan
O09558;C0649;P084;2025-08-08;3;0,01;Tokopedia;11.11
O09559;C0857;P160;2024-05-24;2;0,38;Website;Ramadhan
O09560;C0327;P177;2024-03-08;2;0,35;Tokopedia;11.11
O09561;C0181;P155;2025-09-03;2;0,17;Shopee;None
O09562;C0973;P207;2024-02-21;1;0,37;Website;11.11
O09563;C0987;P109;2024-05-07;5;0,37;Website;12.12
O09564;C0977;P073;2025-10-06;1;0,36;Shopee;11.11
O09565;C0261;P083;2025-09-11;5;0,12;App;11.11
O09566;C0445;P003;2024-06-08;4;0,26;App;11.11
O09567;C0627;P261;2025-02-02;3;0,35;Shopee;11.11
O09568;C0810;P108;2024-12-10;2;0,14;Shopee;None
O09569;C0760;P104;2024-09-22;4;0,03;Website;11.11
O09570;C0606;P120;2024-11-10;5;0,33;App;12.12
O09571;C0143;P150;2025-01-09;3;0,27;Tokopedia;Ramadhan
O09572;C0910;P096;2024-08-07;3;0,03;App;12.12
O09573;C0420;P083;2025-03-18;1;0,33;Tokopedia;11.11
O09574;C0648;P165;2025-12-21;3;0,35;Website;11.11
O09575;C0343;P042;2024-06-30;3;0,17;Shopee;None
O09576;C0594;P111;2025-05-13;4;0,26;Shopee;11.11
O09577;C0819;P226;2025-10-25;4;0,33;Website;Ramadhan
O09578;C0304;P277;2024-06-01;4;0,22;App;None
O09579;C0998;P264;2024-02-17;5;0,28;Website;Ramadhan
O09580;C0569;P103;2024-04-17;5;0,07;Website;None
O09581;C0930;P218;2024-10-13;3;0,38;Shopee;12.12
O09582;C0319;P115;2024-10-18;5;0,11;Tokopedia;11.11
O09583;C0319;P270;2024-07-06;4;0,12;App;Ramadhan
O09584;C0654;P180;2024-06-16;3;0,23;App;None
O09585;C0520;P090;2024-04-12;4;0,31;Tokopedia;Ramadhan
O09586;C0346;P019;2025-06-28;5;0,32;App;11.11
O09587;C0174;P291;2025-06-09;3;0,05;Shopee;Ramadhan
O09588;C0518;P281;2024-02-18;3;0,03;Tokopedia;Ramadhan
O09589;C0216;P245;2025-09-15;3;0,2;App;12.12
O09590;C0528;P206;2024-06-19;4;0,31;App;11.11
O09591;C0404;P284;2024-04-09;5;0,25;Website;11.11
O09592;C0438;P034;2024-05-23;4;0,22;App;None
O09593;C0972;P134;2025-01-07;2;0,19;Website;12.12
O09594;C0497;P143;2024-03-26;5;0,19;Website;11.11
O09595;C0897;P084;2024-12-07;2;0,16;Tokopedia;None
O09596;C0217;P198;2024-04-17;3;0,06;Tokopedia;None
O09597;C0656;P043;2024-03-19;4;0,35;Shopee;None
O09598;C0917;P127;2024-11-06;1;0,03;Tokopedia;12.12
O09599;C0456;P033;2024-06-19;1;0,4;Tokopedia;None
O09600;C0894;P071;2025-11-10;3;0,03;App;None
O09601;C0558;P062;2024-12-15;5;0,17;Tokopedia;12.12
O09602;C0850;P258;2025-09-01;3;0,21;App;None
O09603;C0001;P078;2025-06-20;2;0,37;Shopee;11.11
O09604;C0811;P168;2024-08-01;2;0,02;Tokopedia;Ramadhan
O09605;C0285;P262;2025-08-03;2;0,36;Website;11.11
O09606;C0055;P168;2024-08-13;1;0,12;Tokopedia;Ramadhan
O09607;C0280;P163;2025-07-04;5;0,07;Tokopedia;12.12
O09608;C0134;P055;2024-07-05;2;0,34;App;Ramadhan
O09609;C0058;P279;2024-11-26;4;0,38;Shopee;12.12
O09610;C0520;P225;2024-02-05;5;0,35;App;12.12
O09611;C0890;P145;2024-09-16;1;0,32;Tokopedia;11.11
O09612;C0637;P137;2025-04-01;2;0,23;Website;12.12
O09613;C0536;P290;2025-03-22;2;0,32;App;Ramadhan
O09614;C0554;P024;2025-03-24;2;0,4;Shopee;12.12
O09615;C0440;P228;2024-07-09;1;0,32;Shopee;Ramadhan
O09616;C0901;P256;2024-10-29;3;0,27;Website;12.12
O09617;C0326;P023;2025-03-31;3;0,35;Shopee;Ramadhan
O09618;C0973;P079;2024-06-14;4;0,23;App;12.12
O09619;C0668;P146;2025-06-18;2;0,11;Website;Ramadhan
O09620;C0294;P056;2024-06-29;1;0,1;Tokopedia;12.12
O09621;C0768;P241;2024-04-09;4;0,19;App;11.11
O09622;C0551;P086;2024-12-07;3;0,28;App;11.11
O09623;C0611;P232;2024-06-06;5;0,07;Tokopedia;12.12
O09624;C0579;P144;2025-06-15;3;0,26;Tokopedia;Ramadhan
O09625;C0158;P037;2025-06-02;4;0,37;App;11.11
O09626;C0268;P223;2025-11-07;2;0,16;Website;Ramadhan
O09627;C0934;P205;2024-09-20;2;0,1;Shopee;12.12
O09628;C0226;P034;2025-01-31;2;0,01;Tokopedia;None
O09629;C0114;P033;2025-04-09;2;0,09;Website;12.12
O09630;C0200;P194;2025-10-14;3;0,27;Shopee;Ramadhan
O09631;C0437;P230;2025-06-18;2;0,34;Website;Ramadhan
O09632;C0509;P210;2024-09-11;1;0,1;Tokopedia;Ramadhan
O09633;C0673;P200;2024-02-11;4;0,22;Shopee;12.12
O09634;C0725;P174;2025-10-08;4;0,01;App;12.12
O09635;C0465;P257;2025-04-02;1;0,35;App;Ramadhan
O09636;C0595;P282;2024-02-26;1;0;App;None
O09637;C0844;P138;2025-11-23;1;0,12;App;Ramadhan
O09638;C0284;P007;2025-07-08;3;0,21;Tokopedia;None
O09639;C0345;P292;2025-10-14;1;0,07;Shopee;12.12
O09640;C0431;P081;2024-04-23;5;0,28;App;11.11
O09641;C0961;P171;2025-12-02;1;0,24;Shopee;None
O09642;C0507;P083;2025-07-22;4;0,27;Website;Ramadhan
O09643;C0572;P116;2025-06-12;2;0,38;Tokopedia;None
O09644;C0372;P031;2025-03-05;3;0,09;Tokopedia;None
O09645;C0310;P105;2024-05-27;2;0,17;App;11.11
O09646;C0358;P076;2025-09-02;2;0,25;App;None
O09647;C0817;P121;2025-01-21;5;0,18;Website;12.12
O09648;C0691;P035;2024-12-12;3;0,09;Tokopedia;11.11
O09649;C0009;P224;2024-04-22;5;0,15;Shopee;12.12
O09650;C0647;P185;2025-12-12;5;0,32;Shopee;12.12
O09651;C0008;P242;2025-02-11;5;0,21;App;Ramadhan
O09652;C0467;P235;2025-03-23;5;0,05;Tokopedia;12.12
O09653;C0976;P178;2024-11-24;5;0,25;Tokopedia;Ramadhan
O09654;C0731;P117;2024-11-30;5;0,04;App;12.12
O09655;C0690;P111;2024-03-01;5;0,27;Shopee;11.11
O09656;C0007;P274;2024-08-30;2;0,01;App;11.11
O09657;C0336;P262;2025-08-11;2;0,15;Shopee;11.11
O09658;C0555;P123;2024-05-23;4;0,18;App;12.12
O09659;C0023;P140;2025-02-05;4;0,13;Website;11.11
O09660;C0614;P286;2024-06-24;4;0;App;11.11
O09661;C0638;P224;2025-08-27;4;0,21;Website;12.12
O09662;C0662;P112;2024-04-13;4;0,37;Tokopedia;11.11
O09663;C0201;P040;2024-08-30;5;0,21;Shopee;Ramadhan
O09664;C0228;P158;2025-11-11;4;0,35;App;11.11
O09665;C0395;P271;2025-01-25;5;0,32;Shopee;None
O09666;C0612;P063;2024-05-25;2;0,23;App;11.11
O09667;C1000;P144;2025-05-22;1;0,06;App;12.12
O09668;C0772;P162;2025-01-30;2;0,03;Shopee;11.11
O09669;C0335;P246;2024-12-11;4;0,18;Shopee;Ramadhan
O09670;C0973;P203;2025-05-08;1;0,22;Website;11.11
O09671;C0422;P290;2024-02-07;4;0,21;Tokopedia;Ramadhan
O09672;C0997;P297;2025-01-04;3;0,39;Tokopedia;Ramadhan
O09673;C0248;P183;2024-10-19;3;0,26;Website;None
O09674;C0297;P032;2024-01-31;5;0,2;Website;12.12
O09675;C0369;P245;2025-04-01;3;0,1;Shopee;None
O09676;C0349;P271;2025-11-11;4;0,23;App;Ramadhan
O09677;C0486;P205;2025-10-09;2;0,2;Tokopedia;Ramadhan
O09678;C0579;P103;2025-03-26;1;0,05;Tokopedia;11.11
O09679;C0604;P158;2024-05-25;3;0,18;Shopee;Ramadhan
O09680;C0500;P077;2024-08-24;3;0,06;Website;11.11
O09681;C0572;P061;2025-04-01;3;0,23;Website;11.11
O09682;C0385;P281;2025-09-20;1;0,35;Shopee;Ramadhan
O09683;C0424;P157;2024-11-04;2;0,38;App;Ramadhan
O09684;C0926;P175;2025-02-20;4;0,03;Shopee;None
O09685;C0241;P167;2024-07-30;1;0,31;Website;Ramadhan
O09686;C0697;P110;2024-09-12;4;0,35;Website;12.12
O09687;C0916;P130;2024-12-17;2;0,22;Shopee;None
O09688;C0585;P040;2024-04-09;1;0,18;Website;11.11
O09689;C0339;P020;2024-04-01;2;0,27;Shopee;11.11
O09690;C0978;P101;2024-05-02;1;0,3;Shopee;None
O09691;C0365;P232;2024-07-14;2;0,03;App;Ramadhan
O09692;C0053;P263;2025-08-14;4;0,37;Website;12.12
O09693;C0759;P023;2024-03-19;2;0,05;App;11.11
O09694;C0801;P109;2025-05-05;5;0,07;App;None
O09695;C0811;P277;2024-10-03;2;0,33;Shopee;None
O09696;C0582;P144;2024-01-21;2;0,1;App;12.12
O09697;C0185;P264;2024-12-15;5;0,04;Website;None
O09698;C0314;P274;2025-11-18;4;0,07;Tokopedia;None
O09699;C0742;P269;2025-11-19;5;0,2;Shopee;12.12
O09700;C0172;P046;2024-04-12;3;0,19;App;Ramadhan
O09701;C0571;P233;2024-04-14;1;0,08;Tokopedia;None
O09702;C0404;P023;2025-06-09;1;0,11;Shopee;None
O09703;C0296;P244;2025-07-15;1;0,38;App;11.11
O09704;C0261;P058;2025-07-17;4;0,16;App;11.11
O09705;C0984;P223;2024-01-15;5;0,02;Shopee;12.12
O09706;C0313;P070;2025-04-28;1;0,27;Website;12.12
O09707;C0298;P297;2024-08-02;3;0,13;App;None
O09708;C0003;P195;2024-01-21;3;0,21;Tokopedia;Ramadhan
O09709;C0898;P007;2025-01-13;1;0,19;App;11.11
O09710;C0900;P021;2025-01-27;2;0,15;Shopee;12.12
O09711;C0386;P033;2024-03-09;1;0;Website;12.12
O09712;C0275;P275;2025-12-21;3;0,33;Tokopedia;11.11
O09713;C0214;P145;2025-04-02;3;0,3;Website;Ramadhan
O09714;C0620;P009;2024-02-24;3;0,01;Shopee;11.11
O09715;C0716;P018;2025-02-19;1;0,21;Tokopedia;Ramadhan
O09716;C0755;P262;2024-11-29;1;0,03;Tokopedia;12.12
O09717;C0752;P169;2024-03-25;5;0,39;Website;12.12
O09718;C0085;P142;2024-10-18;4;0,01;Website;None
O09719;C0332;P251;2024-03-08;3;0,2;Tokopedia;12.12
O09720;C0101;P102;2024-05-27;3;0,2;Website;12.12
O09721;C0899;P241;2024-01-02;4;0,2;Shopee;Ramadhan
O09722;C0835;P281;2025-10-18;2;0,25;App;11.11
O09723;C0292;P059;2024-04-26;3;0,14;App;Ramadhan
O09724;C0675;P253;2025-11-23;4;0,18;App;11.11
O09725;C0245;P215;2024-09-26;5;0,25;Website;Ramadhan
O09726;C0547;P115;2025-06-09;2;0,1;App;11.11
O09727;C0977;P181;2024-07-15;4;0,18;App;12.12
O09728;C0038;P018;2024-08-01;4;0,38;App;11.11
O09729;C0655;P226;2024-01-27;4;0,01;Tokopedia;11.11
O09730;C0162;P145;2024-09-17;4;0,08;Shopee;11.11
O09731;C0981;P299;2024-02-07;2;0,09;Website;12.12
O09732;C0463;P292;2024-08-17;2;0,38;Tokopedia;None
O09733;C0686;P187;2024-04-11;5;0,05;Tokopedia;11.11
O09734;C0011;P023;2025-08-08;5;0,14;App;None
O09735;C0696;P120;2024-02-16;2;0,32;Tokopedia;11.11
O09736;C0682;P001;2024-10-09;2;0,09;Website;Ramadhan
O09737;C0446;P177;2025-06-05;4;0,24;Shopee;Ramadhan
O09738;C0846;P073;2024-05-15;2;0,25;Tokopedia;None
O09739;C0246;P176;2024-07-29;4;0,14;Tokopedia;12.12
O09740;C0892;P160;2025-01-28;2;0,01;Website;11.11
O09741;C0295;P115;2024-09-19;2;0,06;App;Ramadhan
O09742;C0304;P045;2025-01-16;5;0,14;App;Ramadhan
O09743;C0253;P177;2025-01-04;2;0,14;Website;None
O09744;C0179;P150;2025-12-24;5;0,38;App;11.11
O09745;C0374;P075;2024-04-26;3;0,38;Website;None
O09746;C0980;P057;2025-03-17;4;0,31;App;11.11
O09747;C0400;P129;2025-02-19;1;0,27;Website;11.11
O09748;C0535;P229;2025-07-12;5;0,12;Website;12.12
O09749;C0468;P206;2024-05-12;4;0,17;Website;11.11
O09750;C0657;P065;2025-03-13;3;0,38;Tokopedia;None
O09751;C0126;P055;2024-03-21;5;0,16;App;None
O09752;C0998;P184;2025-08-15;5;0,07;Website;None
O09753;C0888;P273;2024-04-19;1;0,1;Shopee;11.11
O09754;C0524;P273;2025-11-12;5;0,36;Shopee;None
O09755;C0091;P125;2024-10-27;3;0,23;App;11.11
O09756;C0306;P173;2025-09-01;4;0,33;App;12.12
O09757;C0987;P034;2024-05-01;2;0,04;Tokopedia;11.11
O09758;C0690;P109;2024-09-28;3;0,12;Tokopedia;None
O09759;C0318;P168;2024-11-24;1;0,33;App;11.11
O09760;C0745;P068;2024-04-21;5;0,33;Shopee;12.12
O09761;C0952;P188;2025-02-01;1;0,16;App;None
O09762;C0223;P211;2025-12-11;1;0,23;Shopee;11.11
O09763;C0151;P004;2025-04-16;4;0,02;App;11.11
O09764;C0099;P179;2024-09-14;1;0,36;Shopee;None
O09765;C0967;P241;2024-07-25;1;0,18;Website;12.12
O09766;C0612;P116;2025-10-02;1;0,12;Website;Ramadhan
O09767;C0125;P188;2025-10-07;3;0,35;Website;11.11
O09768;C0355;P127;2025-11-29;3;0,22;Website;12.12
O09769;C0922;P171;2024-01-09;3;0,13;Shopee;None
O09770;C0269;P010;2024-07-12;1;0,21;Website;None
O09771;C0333;P058;2025-06-06;3;0;Website;12.12
O09772;C0265;P292;2024-02-26;5;0,02;Website;Ramadhan
O09773;C0572;P133;2024-04-01;5;0,36;Website;11.11
O09774;C0431;P295;2025-05-25;5;0,34;Shopee;12.12
O09775;C0873;P027;2025-08-01;1;0,19;Website;None
O09776;C0880;P058;2024-07-18;2;0,25;Website;Ramadhan
O09777;C0734;P086;2025-12-22;3;0,22;Website;None
O09778;C0370;P145;2024-08-07;4;0,36;App;Ramadhan
O09779;C0933;P208;2025-06-02;4;0,34;App;12.12
O09780;C0657;P061;2025-12-04;3;0,28;Website;Ramadhan
O09781;C0114;P204;2024-01-24;1;0,2;Website;Ramadhan
O09782;C0306;P102;2024-01-27;1;0,27;Tokopedia;11.11
O09783;C0533;P291;2024-06-03;5;0,06;Tokopedia;Ramadhan
O09784;C0091;P020;2025-10-21;4;0,34;App;11.11
O09785;C0487;P217;2024-08-21;3;0,32;Shopee;11.11
O09786;C0506;P178;2024-12-23;1;0,16;App;12.12
O09787;C0123;P076;2024-08-05;3;0,4;Tokopedia;Ramadhan
O09788;C0344;P201;2024-01-05;4;0,16;Website;None
O09789;C0143;P204;2024-05-19;5;0,27;Website;None
O09790;C0628;P283;2024-01-12;5;0,17;Website;12.12
O09791;C0753;P151;2025-07-14;1;0,29;Shopee;None
O09792;C0070;P033;2025-02-05;3;0,29;Shopee;12.12
O09793;C0880;P293;2025-07-31;4;0,04;Tokopedia;12.12
O09794;C0400;P167;2024-12-05;2;0,36;Tokopedia;11.11
O09795;C0870;P071;2025-02-18;1;0,12;Shopee;11.11
O09796;C0604;P097;2025-01-19;3;0,26;Shopee;12.12
O09797;C0823;P084;2025-06-14;1;0,18;App;12.12
O09798;C0667;P074;2025-02-22;2;0,19;App;None
O09799;C0873;P252;2024-03-06;2;0,33;Shopee;Ramadhan
O09800;C0334;P103;2024-04-01;5;0,05;Tokopedia;Ramadhan
O09801;C0619;P061;2024-01-07;2;0,36;Shopee;Ramadhan
O09802;C0490;P057;2025-07-09;3;0,2;App;12.12
O09803;C0646;P106;2025-05-21;4;0,26;Shopee;12.12
O09804;C0053;P079;2025-10-28;2;0,25;App;12.12
O09805;C0917;P190;2025-07-19;3;0,23;App;12.12
O09806;C0175;P099;2025-07-02;2;0,3;Website;12.12
O09807;C0614;P196;2024-07-05;3;0,21;Tokopedia;12.12
O09808;C0304;P142;2024-01-20;4;0,09;App;None
O09809;C0001;P205;2024-06-28;5;0,37;App;11.11
O09810;C0070;P216;2025-06-12;3;0,27;Shopee;Ramadhan
O09811;C0202;P250;2024-08-16;1;0,32;Website;Ramadhan
O09812;C0737;P279;2024-09-09;3;0,08;Website;Ramadhan
O09813;C0722;P209;2024-07-06;1;0,1;Shopee;11.11
O09814;C0223;P143;2024-04-27;3;0,39;Shopee;11.11
O09815;C0847;P251;2025-12-24;5;0,28;App;None
O09816;C0820;P036;2024-07-23;4;0,15;Shopee;None
O09817;C0722;P195;2024-10-16;5;0,01;Shopee;Ramadhan
O09818;C0480;P135;2024-05-10;5;0,36;Tokopedia;11.11
O09819;C0333;P215;2025-01-23;5;0,26;Website;11.11
O09820;C0453;P291;2025-01-31;1;0,32;Shopee;Ramadhan
O09821;C0049;P047;2025-02-09;1;0,19;App;Ramadhan
O09822;C0565;P176;2025-09-05;4;0,29;App;12.12
O09823;C0863;P060;2024-03-31;1;0,18;Website;12.12
O09824;C0849;P241;2025-05-16;1;0,02;Website;11.11
O09825;C0830;P262;2025-03-21;1;0,38;Tokopedia;11.11
O09826;C0958;P083;2025-03-18;5;0,39;Tokopedia;11.11
O09827;C0188;P048;2025-08-19;4;0,1;Website;11.11
O09828;C0976;P147;2024-12-20;4;0,36;Website;Ramadhan
O09829;C0785;P130;2024-06-18;5;0,15;Shopee;None
O09830;C0295;P083;2025-11-07;1;0,27;Website;Ramadhan
O09831;C0780;P221;2024-12-07;1;0,33;Website;None
O09832;C0028;P099;2024-09-04;5;0,13;Shopee;Ramadhan
O09833;C0022;P207;2025-05-19;3;0,29;Website;Ramadhan
