Order_ID;Courier;Shipping_Days;Status
O08336;AnterAja;9;Delivered
O08337;JNE;1;Delivered
O08338;J&T;9;Delivered
O08339;J&T;1;Delivered
O08340;J&T;6;Delivered
O08341;J&T;6;Delivered
O08342;J&T;7;Delivered
O08343;JNE;5;Delivered
O08344;JNE;4;Delivered
O08345;JNE;5;Delivered
O08346;J&T;9;Delivered
O08347;JNE;4;Delivered
O08348;JNE;9;Delivered
O08349;JNE;8;Delivered
O08350;SiCepat;1;Delivered
O08351;AnterAja;9;Cancelled
O08352;JNE;9;Delivered
O08353;SiCepat;3;Delivered
O08354;J&T;10;Late
O08355;AnterAja;10;Delivered
O08356;J&T;9;Late
O08357;JNE;1;Delivered
O08358;SiCepat;8;Delivered
O08359;JNE;3;Delivered
O08360;SiCepat;1;Delivered
O08361;J&T;9;Delivered
O08362;J&T;7;Delivered
O08363;AnterAja;10;Delivered
O08364;JNE;4;Returned
O08365;AnterAja;2;Late
O08366;J&T;6;Delivered
O08367;AnterAja;6;Delivered
O08368;SiCepat;8;Cancelled
O08369;SiCepat;1;Cancelled
O08370;AnterAja;6;Delivered
O08371;AnterAja;5;Delivered
O08372;J&T;7;Delivered
O08373;AnterAja;10;Delivered
O08374;AnterAja;2;Delivered
O08375;J&T;8;Delivered
O08376;JNE;2;Delivered
O08377;SiCepat;8;Delivered
O08378;J&T;5;Delivered
O08379;J&T;7;Delivered
O08380;AnterAja;6;Delivered
O08381;AnterAja;4;Cancelled
O08382;AnterAja;9;Cancelled
O08383;SiCepat;4;Delivered
O08384;JNE;6;Delivered
O08385;AnterAja;1;Delivered
O08386;JNE;3;Delivered
O08387;AnterAja;1;Delivered
O08388;JNE;2;Delivered
O08389;SiCepat;2;Delivered
O08390;SiCepat;8;Delivered
O08391;J&T;4;Delivered
O08392;JNE;6;Delivered
O08393;SiCepat;3;Delivered
O08394;AnterAja;7;Delivered
O08395;JNE;6;Late
O08396;JNE;4;Delivered
O08397;SiCepat;5;Delivered
O08398;J&T;9;Delivered
O08399;AnterAja;3;Delivered
O08400;SiCepat;8;Delivered
O08401;JNE;7;Delivered
O08402;AnterAja;2;Delivered
O08403;JNE;1;Delivered
O08404;JNE;10;Delivered
O08405;JNE;1;Delivered
O08406;AnterAja;4;Delivered
O08407;AnterAja;2;Returned
O08408;SiCepat;7;Late
O08409;JNE;10;Delivered
O08410;SiCepat;1;Delivered
O08411;J&T;8;Delivered
O08412;AnterAja;8;Delivered
O08413;JNE;3;Delivered
O08414;SiCepat;10;Late
O08415;J&T;9;Delivered
O08416;JNE;1;Delivered
O08417;SiCepat;4;Delivered
O08418;J&T;7;Delivered
O08419;AnterAja;8;Delivered
O08420;J&T;6;Delivered
O08421;AnterAja;6;Delivered
O08422;JNE;9;Delivered
O08423;SiCepat;1;Delivered
O08424;AnterAja;1;Delivered
O08425;J&T;10;Delivered
O08426;JNE;7;Delivered
O08427;J&T;9;Delivered
O08428;AnterAja;8;Delivered
O08429;JNE;9;Delivered
O08430;AnterAja;9;Delivered
O08431;JNE;4;Cancelled
O08432;SiCepat;7;Delivered
O08433;J&T;2;Delivered
O08434;SiCepat;8;Delivered
O08435;AnterAja;7;Delivered
O08436;AnterAja;10;Delivered
O08437;SiCepat;6;Delivered
O08438;AnterAja;4;Cancelled
O08439;AnterAja;5;Delivered
O08440;JNE;7;Delivered
O08441;AnterAja;6;Delivered
O08442;JNE;1;Delivered
O08443;SiCepat;8;Delivered
O08444;SiCepat;3;Delivered
O08445;J&T;1;Late
O08446;J&T;3;Delivered
O08447;J&T;8;Delivered
O08448;JNE;3;Delivered
O08449;SiCepat;3;Delivered
O08450;JNE;10;Delivered
O08451;J&T;10;Delivered
O08452;SiCepat;6;Delivered
O08453;AnterAja;6;Delivered
O08454;J&T;6;Delivered
O08455;J&T;6;Delivered
O08456;AnterAja;7;Delivered
O08457;AnterAja;9;Delivered
O08458;AnterAja;2;Late
O08459;J&T;10;Delivered
O08460;J&T;2;Delivered
O08461;JNE;10;Delivered
O08462;JNE;5;Delivered
O08463;AnterAja;9;Delivered
O08464;SiCepat;8;Delivered
O08465;AnterAja;6;Delivered
O08466;J&T;4;Delivered
O08467;J&T;7;Delivered
O08468;JNE;6;Delivered
O08469;AnterAja;5;Cancelled
O08470;AnterAja;5;Delivered
O08471;J&T;7;Delivered
O08472;SiCepat;9;Delivered
O08473;SiCepat;3;Delivered
O08474;SiCepat;2;Delivered
O08475;JNE;6;Delivered
O08476;AnterAja;10;Cancelled
O08477;AnterAja;10;Delivered
O08478;SiCepat;3;Delivered
O08479;AnterAja;9;Cancelled
O08480;JNE;2;Delivered
O08481;SiCepat;3;Delivered
O08482;JNE;9;Delivered
O08483;SiCepat;6;Delivered
O08484;SiCepat;7;Delivered
O08485;SiCepat;1;Delivered
O08486;JNE;8;Delivered
O08487;JNE;10;Delivered
O08488;JNE;3;Delivered
O08489;SiCepat;1;Delivered
O08490;SiCepat;8;Delivered
O08491;SiCepat;2;Late
O08492;AnterAja;5;Delivered
O08493;J&T;6;Delivered
O08494;JNE;7;Delivered
O08495;AnterAja;6;Late
O08496;AnterAja;2;Delivered
O08497;SiCepat;5;Delivered
O08498;J&T;6;Delivered
O08499;J&T;8;Delivered
O08500;SiCepat;7;Late
O08501;J&T;7;Delivered
O08502;AnterAja;7;Delivered
O08503;JNE;4;Cancelled
O08504;SiCepat;9;Delivered
O08505;AnterAja;7;Delivered
O08506;J&T;8;Delivered
O08507;AnterAja;6;Delivered
O08508;J&T;2;Cancelled
O08509;JNE;5;Delivered
O08510;AnterAja;4;Delivered
O08511;SiCepat;4;Late
O08512;JNE;6;Delivered
O08513;SiCepat;8;Delivered
O08514;J&T;4;Delivered
O08515;SiCepat;10;Delivered
O08516;J&T;2;Delivered
O08517;JNE;2;Delivered
O08518;J&T;6;Delivered
O08519;J&T;6;Delivered
O08520;SiCepat;10;Cancelled
O08521;J&T;6;Delivered
O08522;J&T;1;Delivered
O08523;SiCepat;9;Delivered
O08524;JNE;8;Delivered
O08525;JNE;8;Returned
O08526;JNE;6;Delivered
O08527;JNE;2;Delivered
O08528;J&T;4;Delivered
O08529;AnterAja;9;Late
O08530;J&T;8;Delivered
O08531;SiCepat;7;Delivered
O08532;JNE;10;Returned
O08533;AnterAja;2;Returned
O08534;SiCepat;8;Delivered
O08535;J&T;10;Delivered
O08536;SiCepat;1;Delivered
O08537;AnterAja;2;Late
O08538;SiCepat;3;Delivered
O08539;JNE;1;Delivered
O08540;J&T;3;Late
O08541;J&T;5;Delivered
O08542;SiCepat;8;Delivered
O08543;J&T;7;Delivered
O08544;AnterAja;8;Delivered
O08545;AnterAja;7;Delivered
O08546;JNE;7;Delivered
O08547;SiCepat;8;Delivered
O08548;JNE;3;Delivered
O08549;JNE;8;Delivered
O08550;AnterAja;8;Delivered
O08551;AnterAja;9;Cancelled
O08552;J&T;8;Late
O08553;AnterAja;10;Delivered
O08554;SiCepat;3;Delivered
O08555;JNE;10;Delivered
O08556;JNE;10;Delivered
O08557;AnterAja;3;Delivered
O08558;SiCepat;1;Delivered
O08559;JNE;2;Delivered
O08560;J&T;10;Cancelled
O08561;JNE;3;Delivered
O08562;AnterAja;4;Delivered
O08563;JNE;10;Delivered
O08564;JNE;2;Delivered
O08565;JNE;3;Delivered
O08566;JNE;8;Delivered
O08567;SiCepat;7;Delivered
O08568;J&T;10;Delivered
O08569;SiCepat;5;Delivered
O08570;J&T;4;Delivered
O08571;AnterAja;10;Delivered
O08572;AnterAja;1;Delivered
O08573;JNE;8;Late
O08574;SiCepat;2;Delivered
O08575;AnterAja;7;Delivered
O08576;SiCepat;2;Delivered
O08577;SiCepat;5;Delivered
O08578;SiCepat;2;Delivered
O08579;JNE;8;Late
O08580;JNE;5;Delivered
O08581;J&T;6;Delivered
O08582;J&T;7;Late
O08583;SiCepat;3;Delivered
O08584;JNE;8;Delivered
O08585;JNE;6;Cancelled
O08586;SiCepat;9;Delivered
O08587;AnterAja;9;Late
O08588;AnterAja;1;Delivered
O08589;SiCepat;6;Delivered
O08590;SiCepat;5;Delivered
O08591;JNE;10;Delivered
O08592;AnterAja;10;Delivered
O08593;SiCepat;10;Late
O08594;JNE;6;Delivered
O08595;AnterAja;9;Delivered
O08596;JNE;3;Delivered
O08597;AnterAja;10;Delivered
O08598;JNE;7;Delivered
O08599;SiCepat;3;Delivered
O08600;AnterAja;5;Delivered
O08601;AnterAja;6;Delivered
O08602;SiCepat;7;Delivered
O08603;J&T;10;Delivered
O08604;AnterAja;3;Delivered
O08605;J&T;6;Delivered
O08606;J&T;4;Returned
O08607;SiCepat;2;Delivered
O08608;AnterAja;8;Delivered
O08609;AnterAja;5;Delivered
O08610;J&T;6;Cancelled
O08611;J&T;3;Delivered
O08612;J&T;9;Delivered
O08613;JNE;2;Late
O08614;AnterAja;6;Delivered
O08615;J&T;6;Delivered
O08616;JNE;4;Returned
O08617;SiCepat;5;Delivered
O08618;JNE;9;Delivered
O08619;J&T;3;Delivered
O08620;AnterAja;3;Delivered
O08621;JNE;9;Delivered
O08622;J&T;8;Delivered
O08623;J&T;7;Delivered
O08624;SiCepat;10;Delivered
O08625;AnterAja;3;Delivered
O08626;J&T;9;Delivered
O08627;J&T;8;Delivered
O08628;JNE;4;Delivered
O08629;AnterAja;3;Delivered
O08630;JNE;2;Cancelled
O08631;JNE;3;Delivered
O08632;JNE;1;Delivered
O08633;J&T;1;Late
O08634;JNE;5;Delivered
O08635;AnterAja;2;Delivered
O08636;J&T;9;Late
O08637;JNE;7;Delivered
O08638;AnterAja;5;Delivered
O08639;J&T;5;Delivered
O08640;AnterAja;6;Delivered
O08641;AnterAja;4;Delivered
O08642;AnterAja;7;Delivered
O08643;AnterAja;2;Delivered
O08644;JNE;2;Delivered
O08645;JNE;1;Delivered
O08646;SiCepat;3;Delivered
O08647;J&T;6;Delivered
O08648;JNE;9;Delivered
O08649;AnterAja;4;Delivered
O08650;AnterAja;4;Delivered
O08651;JNE;5;Delivered
O08652;AnterAja;6;Delivered
O08653;SiCepat;10;Delivered
O08654;JNE;9;Cancelled
O08655;J&T;8;Delivered
O08656;SiCepat;10;Delivered
O08657;JNE;7;Late
O08658;J&T;8;Delivered
O08659;AnterAja;2;Delivered
O08660;JNE;4;Cancelled
O08661;SiCepat;3;Late
O08662;AnterAja;10;Returned
O08663;JNE;5;Delivered
O08664;SiCepat;6;Delivered
O08665;SiCepat;2;Delivered
O08666;JNE;10;Late
O08667;JNE;7;Delivered
O08668;AnterAja;1;Delivered
O08669;JNE;2;Delivered
O08670;JNE;4;Delivered
O08671;JNE;2;Delivered
O08672;SiCepat;9;Returned
O08673;J&T;5;Delivered
O08674;J&T;2;Delivered
O08675;JNE;10;Delivered
O08676;J&T;2;Cancelled
O08677;JNE;8;Delivered
O08678;J&T;5;Late
O08679;JNE;5;Delivered
O08680;J&T;1;Cancelled
O08681;JNE;3;Delivered
O08682;AnterAja;4;Delivered
O08683;JNE;7;Delivered
O08684;SiCepat;1;Delivered
O08685;SiCepat;1;Delivered
O08686;JNE;9;Delivered
O08687;J&T;3;Late
O08688;JNE;1;Delivered
O08689;J&T;1;Delivered
O08690;J&T;10;Delivered
O08691;SiCepat;3;Delivered
O08692;AnterAja;8;Delivered
O08693;AnterAja;6;Delivered
O08694;J&T;9;Delivered
O08695;AnterAja;6;Delivered
O08696;JNE;8;Delivered
O08697;JNE;5;Delivered
O08698;J&T;2;Delivered
O08699;SiCepat;5;Delivered
O08700;SiCepat;9;Delivered
O08701;SiCepat;5;Cancelled
O08702;JNE;5;Delivered
O08703;AnterAja;6;Delivered
O08704;SiCepat;6;Delivered
O08705;SiCepat;4;Late
O08706;J&T;6;Delivered
O08707;J&T;3;Delivered
O08708;JNE;9;Delivered
O08709;J&T;10;Late
O08710;AnterAja;10;Late
O08711;J&T;8;Delivered
O08712;JNE;7;Delivered
O08713;SiCepat;9;Delivered
O08714;AnterAja;10;Delivered
O08715;AnterAja;2;Delivered
O08716;J&T;2;Delivered
O08717;SiCepat;10;Delivered
O08718;J&T;4;Late
O08719;AnterAja;1;Delivered
O08720;SiCepat;8;Delivered
O08721;JNE;2;Delivered
O08722;SiCepat;10;Late
O08723;J&T;2;Late
O08724;AnterAja;6;Delivered
O08725;SiCepat;1;Late
O08726;JNE;10;Delivered
O08727;SiCepat;7;Delivered
O08728;JNE;7;Late
O08729;JNE;5;Delivered
O08730;J&T;5;Delivered
O08731;J&T;10;Delivered
O08732;AnterAja;4;Late
O08733;AnterAja;10;Delivered
O08734;SiCepat;6;Delivered
O08735;AnterAja;9;Cancelled
O08736;JNE;10;Late
O08737;SiCepat;8;Delivered
O08738;J&T;9;Delivered
O08739;SiCepat;3;Cancelled
O08740;SiCepat;10;Delivered
O08741;J&T;2;Delivered
O08742;J&T;9;Delivered
O08743;J&T;2;Delivered
O08744;J&T;1;Delivered
O08745;SiCepat;2;Delivered
O08746;SiCepat;8;Delivered
O08747;JNE;6;Delivered
O08748;J&T;3;Delivered
O08749;SiCepat;3;Delivered
O08750;JNE;8;Delivered
O08751;SiCepat;2;Delivered
O08752;JNE;10;Delivered
O08753;JNE;7;Delivered
O08754;J&T;9;Delivered
O08755;J&T;3;Delivered
O08756;JNE;2;Delivered
O08757;AnterAja;5;Delivered
O08758;JNE;5;Delivered
O08759;AnterAja;7;Late
O08760;J&T;3;Delivered
O08761;AnterAja;7;Delivered
O08762;JNE;5;Delivered
O08763;AnterAja;6;Delivered
O08764;SiCepat;5;Delivered
O08765;SiCepat;3;Delivered
O08766;JNE;1;Delivered
O08767;SiCepat;2;Delivered
O08768;SiCepat;10;Delivered
O08769;JNE;2;Delivered
O08770;J&T;10;Delivered
O08771;AnterAja;7;Delivered
O08772;JNE;9;Delivered
O08773;JNE;9;Delivered
O08774;JNE;5;Delivered
O08775;SiCepat;2;Late
O08776;JNE;8;Delivered
O08777;SiCepat;9;Delivered
O08778;JNE;10;Delivered
O08779;SiCepat;1;Delivered
O08780;AnterAja;4;Delivered
O08781;SiCepat;10;Delivered
O08782;J&T;9;Delivered
O08783;JNE;8;Delivered
O08784;SiCepat;3;Delivered
O08785;JNE;6;Delivered
O08786;JNE;8;Delivered
O08787;AnterAja;2;Delivered
O08788;AnterAja;3;Delivered
O08789;JNE;9;Delivered
O08790;J&T;10;Returned
O08791;SiCepat;3;Delivered
O08792;JNE;3;Delivered
O08793;J&T;8;Delivered
O08794;SiCepat;5;Delivered
O08795;JNE;5;Delivered
O08796;JNE;2;Delivered
O08797;AnterAja;4;Delivered
O08798;AnterAja;10;Delivered
O08799;J&T;7;Delivered
O08800;SiCepat;9;Delivered
O08801;JNE;2;Cancelled
O08802;J&T;9;Delivered
O08803;JNE;8;Delivered
O08804;AnterAja;1;Delivered
O08805;AnterAja;8;Delivered
O08806;SiCepat;4;Delivered
O08807;J&T;5;Delivered
O08808;AnterAja;9;Delivered
O08809;J&T;8;Delivered
O08810;JNE;10;Late
O08811;SiCepat;8;Delivered
O08812;J&T;4;Delivered
O08813;AnterAja;4;Delivered
O08814;SiCepat;6;Delivered
O08815;AnterAja;7;Delivered
O08816;JNE;2;Delivered
O08817;SiCepat;4;Delivered
O08818;J&T;2;Delivered
O08819;JNE;5;Delivered
O08820;AnterAja;5;Delivered
O08821;AnterAja;4;Delivered
O08822;SiCepat;6;Delivered
O08823;AnterAja;4;Late
O08824;SiCepat;6;Delivered
O08825;AnterAja;8;Delivered
O08826;SiCepat;10;Delivered
O08827;JNE;6;Delivered
O08828;SiCepat;3;Delivered
O08829;AnterAja;1;Delivered
O08830;AnterAja;1;Delivered
O08831;J&T;8;Delivered
O08832;SiCepat;10;Delivered
O08833;AnterAja;8;Late
O08834;JNE;3;Delivered
O08835;JNE;3;Delivered
O08836;JNE;5;Delivered
O08837;SiCepat;7;Delivered
O08838;JNE;2;Cancelled
O08839;JNE;10;Delivered
O08840;AnterAja;2;Delivered
O08841;SiCepat;10;Delivered
O08842;AnterAja;6;Delivered
O08843;JNE;9;Delivered
O08844;J&T;3;Delivered
O08845;JNE;6;Late
O08846;AnterAja;7;Delivered
O08847;JNE;4;Delivered
O08848;J&T;4;Delivered
O08849;AnterAja;1;Delivered
O08850;JNE;8;Delivered
O08851;J&T;4;Delivered
O08852;AnterAja;2;Delivered
O08853;J&T;9;Delivered
O08854;SiCepat;10;Returned
O08855;AnterAja;8;Delivered
O08856;JNE;5;Delivered
O08857;AnterAja;7;Delivered
O08858;JNE;7;Delivered
O08859;JNE;2;Delivered
O08860;SiCepat;8;Delivered
O08861;JNE;5;Delivered
O08862;JNE;4;Delivered
O08863;SiCepat;9;Late
O08864;JNE;7;Delivered
O08865;J&T;6;Delivered
O08866;JNE;6;Delivered
O08867;AnterAja;8;Cancelled
O08868;J&T;10;Delivered
O08869;JNE;7;Delivered
O08870;J&T;4;Delivered
O08871;JNE;4;Late
O08872;SiCepat;6;Delivered
O08873;JNE;7;Delivered
O08874;J&T;10;Delivered
O08875;SiCepat;9;Delivered
O08876;AnterAja;4;Delivered
O08877;JNE;4;Delivered
O08878;AnterAja;2;Delivered
O08879;AnterAja;9;Delivered
O08880;JNE;7;Delivered
O08881;AnterAja;7;Delivered
O08882;AnterAja;8;Delivered
O08883;AnterAja;6;Delivered
O08884;J&T;2;Delivered
O08885;JNE;9;Delivered
O08886;JNE;10;Delivered
O08887;JNE;4;Delivered
O08888;AnterAja;3;Delivered
O08889;JNE;4;Delivered
O08890;J&T;3;Delivered
O08891;J&T;1;Late
O08892;JNE;2;Delivered
O08893;SiCepat;10;Cancelled
O08894;J&T;1;Delivered
O08895;SiCepat;9;Delivered
O08896;AnterAja;3;Delivered
O08897;SiCepat;5;Delivered
O08898;SiCepat;8;Returned
O08899;J&T;3;Delivered
O08900;JNE;9;Delivered
O08901;SiCepat;5;Delivered
O08902;SiCepat;9;Delivered
O08903;JNE;3;Late
O08904;SiCepat;6;Delivered
O08905;AnterAja;6;Cancelled
O08906;AnterAja;4;Delivered
O08907;SiCepat;2;Delivered
O08908;SiCepat;3;Late
O08909;SiCepat;10;Late
O08910;AnterAja;2;Late
O08911;AnterAja;8;Delivered
O08912;AnterAja;7;Delivered
O08913;JNE;2;Late
O08914;AnterAja;9;Delivered
O08915;JNE;2;Delivered
O08916;JNE;7;Delivered
O08917;AnterAja;8;Cancelled
O08918;SiCepat;8;Delivered
O08919;J&T;9;Late
O08920;SiCepat;2;Delivered
O08921;AnterAja;2;Returned
O08922;AnterAja;6;Delivered
O08923;AnterAja;8;Delivered
O08924;J&T;5;Delivered
O08925;J&T;3;Cancelled
O08926;SiCepat;3;Delivered
O08927;SiCepat;4;Late
O08928;SiCepat;2;Delivered
O08929;SiCepat;8;Delivered
O08930;J&T;10;Delivered
O08931;AnterAja;7;Delivered
O08932;JNE;8;Delivered
O08933;J&T;2;Delivered
O08934;SiCepat;3;Delivered
O08935;AnterAja;1;Delivered
O08936;J&T;8;Delivered
O08937;JNE;10;Delivered
O08938;AnterAja;2;Delivered
O08939;AnterAja;8;Delivered
O08940;AnterAja;8;Late
O08941;J&T;6;Delivered
O08942;AnterAja;3;Delivered
O08943;JNE;2;Delivered
O08944;AnterAja;6;Late
O08945;J&T;2;Delivered
O08946;J&T;5;Delivered
O08947;J&T;6;Delivered
O08948;AnterAja;9;Delivered
O08949;J&T;8;Delivered
O08950;SiCepat;5;Cancelled
O08951;SiCepat;4;Cancelled
O08952;SiCepat;2;Delivered
O08953;J&T;4;Delivered
O08954;J&T;7;Delivered
O08955;JNE;6;Delivered
O08956;AnterAja;7;Delivered
O08957;SiCepat;3;Delivered
O08958;J&T;6;Late
O08959;J&T;9;Delivered
O08960;SiCepat;2;Delivered
O08961;JNE;2;Delivered
O08962;SiCepat;4;Delivered
O08963;AnterAja;2;Delivered
O08964;AnterAja;9;Delivered
O08965;SiCepat;1;Returned
O08966;AnterAja;2;Delivered
O08967;AnterAja;8;Delivered
O08968;J&T;5;Delivered
O08969;J&T;2;Delivered
O08970;AnterAja;1;Delivered
O08971;JNE;9;Delivered
O08972;SiCepat;4;Delivered
O08973;SiCepat;1;Delivered
O08974;AnterAja;10;Delivered
O08975;SiCepat;1;Returned
O08976;SiCepat;8;Delivered
O08977;J&T;2;Late
O08978;AnterAja;3;Delivered
O08979;SiCepat;9;Delivered
O08980;SiCepat;3;Delivered
O08981;J&T;4;Delivered
O08982;AnterAja;3;Delivered
O08983;J&T;4;Delivered
O08984;SiCepat;6;Delivered
O08985;J&T;3;Delivered
O08986;J&T;1;Delivered
O08987;AnterAja;3;Delivered
O08988;SiCepat;4;Delivered
O08989;SiCepat;6;Delivered
O08990;J&T;1;Delivered
O08991;AnterAja;1;Delivered
O08992;AnterAja;10;Delivered
O08993;SiCepat;9;Delivered
O08994;AnterAja;4;Delivered
O08995;JNE;7;Delivered
O08996;AnterAja;4;Delivered
O08997;SiCepat;3;Late
O08998;SiCepat;5;Cancelled
O08999;JNE;5;Delivered
O09000;JNE;9;Delivered
O09001;JNE;5;Delivered
O09002;J&T;6;Delivered
O09003;J&T;6;Delivered
O09004;JNE;4;Late
O09005;J&T;7;Delivered
O09006;SiCepat;10;Delivered
O09007;J&T;4;Delivered
O09008;AnterAja;3;Delivered
O09009;J&T;4;Delivered
O09010;AnterAja;6;Delivered
O09011;J&T;4;Delivered
O09012;AnterAja;5;Delivered
O09013;SiCepat;6;Delivered
O09014;SiCepat;2;Delivered
O09015;AnterAja;3;Delivered
O09016;AnterAja;5;Late
O09017;AnterAja;1;Delivered
O09018;SiCepat;8;Delivered
O09019;J&T;10;Delivered
O09020;AnterAja;3;Delivered
O09021;J&T;3;Delivered
O09022;SiCepat;10;Delivered
O09023;J&T;5;Delivered
O09024;SiCepat;5;Delivered
O09025;SiCepat;9;Delivered
O09026;SiCepat;10;Delivered
O09027;J&T;2;Delivered
O09028;AnterAja;9;Cancelled
O09029;AnterAja;4;Delivered
O09030;JNE;2;Delivered
O09031;AnterAja;1;Delivered
O09032;J&T;5;Delivered
O09033;AnterAja;3;Delivered
O09034;AnterAja;1;Delivered
O09035;SiCepat;9;Delivered
O09036;SiCepat;9;Delivered
O09037;AnterAja;9;Delivered
O09038;J&T;2;Delivered
O09039;AnterAja;7;Delivered
O09040;SiCepat;8;Delivered
O09041;SiCepat;2;Delivered
O09042;AnterAja;4;Delivered
O09043;AnterAja;6;Delivered
O09044;AnterAja;4;Delivered
O09045;AnterAja;3;Cancelled
O09046;J&T;8;Delivered
O09047;AnterAja;7;Delivered
O09048;J&T;7;Delivered
O09049;JNE;10;Delivered
O09050;SiCepat;3;Delivered
O09051;SiCepat;1;Delivered
O09052;AnterAja;7;Delivered
O09053;AnterAja;4;Delivered
O09054;SiCepat;5;Delivered
O09055;J&T;10;Delivered
O09056;J&T;8;Late
O09057;SiCepat;5;Delivered
O09058;JNE;3;Delivered
O09059;J&T;10;Cancelled
O09060;SiCepat;8;Delivered
O09061;SiCepat;2;Delivered
O09062;AnterAja;10;Delivered
O09063;JNE;3;Delivered
O09064;J&T;6;Delivered
O09065;SiCepat;6;Cancelled
O09066;J&T;1;Delivered
O09067;AnterAja;2;Delivered
O09068;JNE;10;Delivered
O09069;SiCepat;3;Delivered
O09070;SiCepat;4;Delivered
O09071;SiCepat;6;Delivered
O09072;JNE;2;Delivered
O09073;J&T;4;Returned
O09074;JNE;6;Delivered
O09075;AnterAja;10;Delivered
O09076;J&T;1;Delivered
O09077;SiCepat;7;Delivered
O09078;SiCepat;7;Delivered
O09079;JNE;7;Delivered
O09080;JNE;9;Delivered
O09081;J&T;9;Delivered
O09082;JNE;10;Delivered
O09083;JNE;3;Delivered
O09084;J&T;2;Delivered
O09085;JNE;5;Cancelled
O09086;JNE;8;Returned
O09087;SiCepat;4;Delivered
O09088;J&T;1;Delivered
O09089;SiCepat;1;Delivered
O09090;JNE;1;Returned
O09091;J&T;4;Delivered
O09092;AnterAja;4;Delivered
O09093;AnterAja;3;Delivered
O09094;J&T;5;Delivered
O09095;JNE;8;Delivered
O09096;JNE;1;Delivered
O09097;SiCepat;7;Delivered
O09098;JNE;5;Delivered
O09099;J&T;9;Delivered
O09100;SiCepat;4;Delivered
O09101;SiCepat;2;Delivered
O09102;AnterAja;5;Delivered
O09103;J&T;1;Late
O09104;J&T;4;Delivered
O09105;SiCepat;4;Delivered
O09106;JNE;5;Delivered
O09107;AnterAja;8;Delivered
O09108;AnterAja;1;Delivered
O09109;J&T;10;Delivered
O09110;AnterAja;4;Delivered
O09111;SiCepat;1;Delivered
O09112;SiCepat;2;Delivered
O09113;JNE;3;Delivered
O09114;JNE;10;Delivered
O09115;AnterAja;1;Delivered
O09116;JNE;7;Delivered
O09117;AnterAja;3;Delivered
O09118;JNE;1;Late
O09119;J&T;9;Delivered
O09120;J&T;1;Delivered
O09121;JNE;6;Delivered
O09122;JNE;9;Delivered
O09123;AnterAja;5;Delivered
O09124;J&T;10;Delivered
O09125;JNE;3;Delivered
O09126;AnterAja;5;Delivered
O09127;SiCepat;4;Late
O09128;SiCepat;6;Delivered
O09129;SiCepat;1;Delivered
O09130;SiCepat;8;Late
O09131;AnterAja;8;Delivered
O09132;AnterAja;4;Delivered
O09133;AnterAja;7;Delivered
O09134;SiCepat;6;Delivered
O09135;J&T;5;Delivered
O09136;JNE;4;Delivered
O09137;J&T;8;Delivered
O09138;JNE;4;Delivered
O09139;AnterAja;9;Delivered
O09140;JNE;10;Delivered
O09141;JNE;1;Delivered
O09142;AnterAja;3;Delivered
O09143;J&T;10;Delivered
O09144;JNE;2;Delivered
O09145;SiCepat;5;Delivered
O09146;JNE;8;Delivered
O09147;SiCepat;2;Delivered
O09148;SiCepat;1;Delivered
O09149;AnterAja;4;Delivered
O09150;SiCepat;3;Delivered
O09151;J&T;7;Delivered
O09152;J&T;3;Delivered
O09153;JNE;8;Delivered
O09154;AnterAja;6;Delivered
O09155;AnterAja;10;Delivered
O09156;J&T;8;Delivered
O09157;JNE;2;Delivered
O09158;AnterAja;3;Delivered
O09159;J&T;10;Late
O09160;SiCepat;2;Delivered
O09161;JNE;3;Delivered
O09162;JNE;6;Delivered
O09163;SiCepat;3;Delivered
O09164;SiCepat;10;Delivered
O09165;J&T;5;Delivered
O09166;JNE;1;Cancelled
O09167;J&T;3;Delivered
O09168;J&T;3;Delivered
O09169;AnterAja;1;Delivered
O09170;J&T;10;Delivered
O09171;SiCepat;5;Late
O09172;J&T;2;Delivered
O09173;AnterAja;3;Delivered
O09174;JNE;9;Delivered
O09175;SiCepat;4;Delivered
O09176;SiCepat;9;Delivered
O09177;SiCepat;1;Delivered
O09178;SiCepat;1;Cancelled
O09179;JNE;2;Delivered
O09180;JNE;3;Delivered
O09181;SiCepat;6;Delivered
O09182;AnterAja;8;Delivered
O09183;J&T;3;Delivered
O09184;SiCepat;1;Delivered
O09185;J&T;7;Delivered
O09186;JNE;10;Delivered
O09187;J&T;6;Delivered
O09188;J&T;6;Delivered
O09189;AnterAja;4;Delivered
O09190;AnterAja;2;Delivered
