Order_ID;Rating;Review_Type
O08963;1;Negative
O08964;4;Positive
O08965;4;Positive
O08966;3;Neutral
O08967;3;Neutral
O08968;1;Negative
O08969;1;Negative
O08970;5;Positive
O08971;2;Negative
O08972;1;Negative
O08973;5;Positive
O08974;2;Negative
O08975;2;Negative
O08976;4;Positive
O08977;2;Negative
O08978;4;Positive
O08979;2;Negative
O08980;4;Positive
O08981;2;Negative
O08982;4;Positive
O08983;1;Negative
O08984;2;Negative
O08985;1;Negative
O08986;1;Negative
O08987;1;Negative
O08988;5;Positive
O08989;5;Positive
O08990;2;Negative
O08991;2;Negative
O08992;1;Negative
O08993;3;Neutral
O08994;4;Positive
O08995;5;Positive
O08996;4;Positive
O08997;1;Negative
O08998;1;Negative
O08999;3;Neutral
O09000;2;Negative
O09001;3;Neutral
O09002;4;Positive
O09003;1;Negative
O09004;3;Neutral
O09005;5;Positive
O09006;5;Positive
O09007;1;Negative
O09008;3;Neutral
O09009;5;Positive
O09010;2;Negative
O09011;2;Negative
O09012;5;Positive
O09013;5;Positive
O09014;3;Neutral
O09015;2;Negative
O09016;4;Positive
O09017;4;Positive
O09018;1;Negative
O09019;4;Positive
O09020;1;Negative
O09021;1;Negative
O09022;1;Negative
O09023;2;Negative
O09024;2;Negative
O09025;2;Negative
O09026;3;Neutral
O09027;2;Negative
O09028;1;Negative
O09029;4;Positive
O09030;5;Positive
O09031;3;Neutral
O09032;1;Negative
O09033;5;Positive
O09034;4;Positive
O09035;5;Positive
O09036;4;Positive
O09037;5;Positive
O09038;3;Neutral
O09039;3;Neutral
O09040;2;Negative
O09041;3;Neutral
O09042;1;Negative
O09043;4;Positive
O09044;5;Positive
O09045;4;Positive
O09046;2;Negative
O09047;3;Neutral
O09048;3;Neutral
O09049;5;Positive
O09050;1;Negative
O09051;2;Negative
O09052;4;Positive
O09053;5;Positive
O09054;3;Neutral
O09055;5;Positive
O09056;2;Negative
O09057;4;Positive
O09058;2;Negative
O09059;4;Positive
O09060;2;Negative
O09061;1;Negative
O09062;4;Positive
O09063;5;Positive
O09064;5;Positive
O09065;3;Neutral
O09066;4;Positive
O09067;5;Positive
O09068;4;Positive
O09069;5;Positive
O09070;4;Positive
O09071;4;Positive
O09072;3;Neutral
O09073;4;Positive
O09074;4;Positive
O09075;5;Positive
O09076;5;Positive
O09077;1;Negative
O09078;2;Negative
O09079;4;Positive
O09080;5;Positive
O09081;2;Negative
O09082;3;Neutral
O09083;4;Positive
O09084;2;Negative
O09085;4;Positive
O09086;5;Positive
O09087;3;Neutral
O09088;4;Positive
O09089;4;Positive
O09090;5;Positive
O09091;1;Negative
O09092;4;Positive
O09093;3;Neutral
O09094;4;Positive
O09095;1;Negative
O09096;5;Positive
O09097;4;Positive
O09098;4;Positive
O09099;1;Negative
O09100;3;Neutral
O09101;5;Positive
O09102;1;Negative
O09103;1;Negative
O09104;4;Positive
O09105;1;Negative
O09106;4;Positive
O09107;5;Positive
O09108;2;Negative
O09109;2;Negative
O09110;3;Neutral
O09111;1;Negative
O09112;3;Neutral
O09113;4;Positive
O09114;1;Negative
O09115;1;Negative
O09116;5;Positive
O09117;5;Positive
O09118;2;Negative
O09119;5;Positive
O09120;3;Neutral
O09121;4;Positive
O09122;2;Negative
O09123;5;Positive
O09124;3;Neutral
O09125;4;Positive
O09126;4;Positive
O09127;2;Negative
O09128;1;Negative
O09129;3;Neutral
O09130;4;Positive
O09131;4;Positive
O09132;5;Positive
O09133;3;Neutral
O09134;5;Positive
O09135;1;Negative
O09136;1;Negative
O09137;4;Positive
O09138;5;Positive
O09139;1;Negative
O09140;5;Positive
O09141;1;Negative
O09142;4;Positive
O09143;2;Negative
O09144;2;Negative
O09145;5;Positive
O09146;1;Negative
O09147;2;Negative
O09148;4;Positive
O09149;1;Negative
O09150;4;Positive
O09151;3;Neutral
O09152;1;Negative
O09153;4;Positive
O09154;4;Positive
O09155;1;Negative
O09156;4;Positive
O09157;5;Positive
O09158;5;Positive
O09159;5;Positive
O09160;1;Negative
O09161;4;Positive
O09162;4;Positive
O09163;5;Positive
O09164;4;Positive
O09165;2;Negative
O09166;2;Negative
O09167;3;Neutral
O09168;3;Neutral
O09169;1;Negative
O09170;1;Negative
O09171;1;Negative
O09172;4;Positive
O09173;1;Negative
O09174;3;Neutral
O09175;4;Positive
O09176;2;Negative
O09177;1;Negative
O09178;3;Neutral
O09179;4;Positive
O09180;2;Negative
O09181;1;Negative
O09182;3;Neutral
O09183;1;Negative
O09184;5;Positive
O09185;5;Positive
O09186;2;Negative
O09187;4;Positive
O09188;5;Positive
O09189;3;Neutral
O09190;5;Positive
O09191;5;Positive
O09192;3;Neutral
O09193;4;Positive
O09194;4;Positive
O09195;2;Negative
O09196;2;Negative
O09197;2;Negative
O09198;4;Positive
O09199;1;Negative
O09200;2;Negative
O09201;3;Neutral
O09202;5;Positive
O09203;3;Neutral
O09204;2;Negative
O09205;3;Neutral
O09206;2;Negative
O09207;1;Negative
O09208;2;Negative
O09209;2;Negative
O09210;4;Positive
O09211;1;Negative
O09212;2;Negative
O09213;2;Negative
O09214;4;Positive
O09215;3;Neutral
O09216;4;Positive
O09217;3;Neutral
O09218;3;Neutral
O09219;3;Neutral
O09220;2;Negative
O09221;2;Negative
O09222;1;Negative
O09223;2;Negative
O09224;4;Positive
O09225;2;Negative
O09226;4;Positive
O09227;2;Negative
O09228;2;Negative
O09229;5;Positive
O09230;5;Positive
O09231;3;Neutral
O09232;5;Positive
O09233;2;Negative
O09234;4;Positive
O09235;5;Positive
O09236;5;Positive
O09237;4;Positive
O09238;5;Positive
O09239;3;Neutral
O09240;3;Neutral
O09241;2;Negative
O09242;5;Positive
O09243;1;Negative
O09244;3;Neutral
O09245;1;Negative
O09246;4;Positive
O09247;4;Positive
O09248;5;Positive
O09249;1;Negative
O09250;5;Positive
O09251;5;Positive
O09252;3;Neutral
O09253;5;Positive
O09254;2;Negative
O09255;3;Neutral
O09256;2;Negative
O09257;4;Positive
O09258;1;Negative
O09259;4;Positive
O09260;1;Negative
O09261;4;Positive
O09262;5;Positive
O09263;5;Positive
O09264;3;Neutral
O09265;1;Negative
O09266;1;Negative
O09267;4;Positive
O09268;4;Positive
O09269;4;Positive
O09270;5;Positive
O09271;3;Neutral
O09272;2;Negative
O09273;3;Neutral
O09274;1;Negative
O09275;3;Neutral
O09276;5;Positive
O09277;4;Positive
O09278;5;Positive
O09279;1;Negative
O09280;3;Neutral
O09281;2;Negative
O09282;1;Negative
O09283;5;Positive
O09284;5;Positive
O09285;1;Negative
O09286;3;Neutral
O09287;3;Neutral
O09288;1;Negative
O09289;4;Positive
O09290;1;Negative
O09291;5;Positive
O09292;4;Positive
O09293;5;Positive
O09294;1;Negative
O09295;2;Negative
O09296;1;Negative
O09297;1;Negative
O09298;2;Negative
O09299;1;Negative
O09300;1;Negative
O09301;3;Neutral
O09302;2;Negative
O09303;2;Negative
O09304;5;Positive
O09305;5;Positive
O09306;2;Negative
O09307;3;Neutral
O09308;5;Positive
O09309;2;Negative
O09310;4;Positive
O09311;2;Negative
O09312;4;Positive
O09313;3;Neutral
O09314;3;Neutral
O09315;5;Positive
O09316;3;Neutral
O09317;5;Positive
O09318;3;Neutral
O09319;4;Positive
O09320;3;Neutral
O09321;2;Negative
O09322;4;Positive
O09323;4;Positive
O09324;1;Negative
O09325;5;Positive
O09326;4;Positive
O09327;2;Negative
O09328;2;Negative
O09329;1;Negative
O09330;3;Neutral
O09331;1;Negative
O09332;3;Neutral
O09333;3;Neutral
O09334;2;Negative
O09335;5;Positive
O09336;5;Positive
O09337;5;Positive
O09338;5;Positive
O09339;3;Neutral
O09340;3;Neutral
O09341;3;Neutral
O09342;3;Neutral
O09343;5;Positive
O09344;1;Negative
O09345;2;Negative
O09346;5;Positive
O09347;1;Negative
O09348;2;Negative
O09349;2;Negative
O09350;1;Negative
O09351;4;Positive
O09352;3;Neutral
O09353;3;Neutral
O09354;2;Negative
O09355;4;Positive
O09356;3;Neutral
O09357;5;Positive
O09358;2;Negative
O09359;1;Negative
O09360;1;Negative
O09361;3;Neutral
O09362;2;Negative
O09363;4;Positive
O09364;5;Positive
O09365;4;Positive
O09366;3;Neutral
O09367;1;Negative
O09368;5;Positive
O09369;1;Negative
O09370;1;Negative
O09371;2;Negative
O09372;5;Positive
O09373;4;Positive
O09374;5;Positive
O09375;2;Negative
O09376;5;Positive
O09377;4;Positive
O09378;4;Positive
O09379;5;Positive
O09380;4;Positive
O09381;2;Negative
O09382;3;Neutral
O09383;1;Negative
O09384;4;Positive
O09385;1;Negative
O09386;2;Negative
O09387;2;Negative
O09388;2;Negative
O09389;2;Negative
O09390;4;Positive
O09391;4;Positive
O09392;4;Positive
O09393;2;Negative
O09394;1;Negative
O09395;3;Neutral
O09396;3;Neutral
O09397;5;Positive
O09398;1;Negative
O09399;3;Neutral
O09400;2;Negative
O09401;3;Neutral
O09402;2;Negative
O09403;5;Positive
O09404;4;Positive
O09405;5;Positive
O09406;5;Positive
O09407;2;Negative
O09408;1;Negative
O09409;3;Neutral
O09410;1;Negative
O09411;5;Positive
O09412;2;Negative
O09413;1;Negative
O09414;4;Positive
O09415;5;Positive
O09416;4;Positive
O09417;5;Positive
O09418;3;Neutral
O09419;5;Positive
O09420;4;Positive
O09421;5;Positive
O09422;4;Positive
O09423;5;Positive
O09424;3;Neutral
O09425;3;Neutral
O09426;4;Positive
O09427;1;Negative
O09428;2;Negative
O09429;3;Neutral
O09430;4;Positive
O09431;4;Positive
O09432;2;Negative
O09433;1;Negative
O09434;5;Positive
O09435;5;Positive
O09436;1;Negative
O09437;2;Negative
O09438;2;Negative
O09439;1;Negative
O09440;4;Positive
O09441;5;Positive
O09442;3;Neutral
O09443;2;Negative
O09444;5;Positive
O09445;2;Negative
O09446;1;Negative
O09447;5;Positive
O09448;5;Positive
O09449;1;Negative
O09450;1;Negative
O09451;5;Positive
O09452;4;Positive
O09453;2;Negative
O09454;2;Negative
O09455;5;Positive
O09456;5;Positive
O09457;5;Positive
O09458;2;Negative
O09459;2;Negative
O09460;1;Negative
O09461;1;Negative
O09462;3;Neutral
O09463;2;Negative
O09464;3;Neutral
O09465;5;Positive
O09466;5;Positive
O09467;2;Negative
O09468;3;Neutral
O09469;4;Positive
O09470;3;Neutral
O09471;2;Negative
O09472;1;Negative
O09473;4;Positive
O09474;2;Negative
O09475;3;Neutral
O09476;1;Negative
O09477;1;Negative
O09478;5;Positive
O09479;5;Positive
O09480;4;Positive
O09481;1;Negative
O09482;5;Positive
O09483;1;Negative
O09484;3;Neutral
O09485;5;Positive
O09486;5;Positive
O09487;3;Neutral
O09488;5;Positive
O09489;1;Negative
O09490;1;Negative
O09491;5;Positive
O09492;2;Negative
O09493;2;Negative
O09494;4;Positive
O09495;5;Positive
O09496;2;Negative
O09497;1;Negative
O09498;1;Negative
O09499;1;Negative
O09500;3;Neutral
O09501;4;Positive
O09502;2;Negative
O09503;2;Negative
O09504;5;Positive
O09505;2;Negative
O09506;5;Positive
O09507;3;Neutral
O09508;3;Neutral
O09509;2;Negative
O09510;4;Positive
O09511;4;Positive
O09512;3;Neutral
O09513;2;Negative
O09514;4;Positive
O09515;3;Neutral
O09516;4;Positive
O09517;3;Neutral
O09518;5;Positive
O09519;1;Negative
O09520;4;Positive
O09521;3;Neutral
O09522;2;Negative
O09523;2;Negative
O09524;1;Negative
O09525;3;Neutral
O09526;5;Positive
O09527;4;Positive
O09528;4;Positive
O09529;2;Negative
O09530;2;Negative
O09531;2;Negative
O09532;2;Negative
O09533;3;Neutral
O09534;3;Neutral
O09535;4;Positive
O09536;3;Neutral
O09537;4;Positive
O09538;3;Neutral
O09539;3;Neutral
O09540;4;Positive
O09541;3;Neutral
O09542;3;Neutral
O09543;4;Positive
O09544;1;Negative
O09545;3;Neutral
O09546;4;Positive
O09547;3;Neutral
O09548;1;Negative
O09549;1;Negative
O09550;4;Positive
O09551;1;Negative
O09552;2;Negative
O09553;4;Positive
O09554;2;Negative
O09555;2;Negative
O09556;3;Neutral
O09557;5;Positive
O09558;2;Negative
O09559;2;Negative
O09560;4;Positive
O09561;5;Positive
O09562;4;Positive
O09563;3;Neutral
O09564;1;Negative
O09565;1;Negative
O09566;2;Negative
O09567;2;Negative
O09568;2;Negative
O09569;2;Negative
O09570;4;Positive
O09571;5;Positive
O09572;1;Negative
O09573;4;Positive
O09574;2;Negative
O09575;4;Positive
O09576;3;Neutral
O09577;5;Positive
O09578;4;Positive
O09579;1;Negative
O09580;1;Negative
O09581;5;Positive
O09582;3;Neutral
O09583;3;Neutral
O09584;4;Positive
O09585;5;Positive
O09586;3;Neutral
O09587;5;Positive
O09588;4;Positive
O09589;5;Positive
O09590;1;Negative
O09591;1;Negative
O09592;4;Positive
O09593;4;Positive
O09594;5;Positive
O09595;1;Negative
O09596;2;Negative
O09597;5;Positive
O09598;3;Neutral
O09599;4;Positive
O09600;5;Positive
O09601;2;Negative
O09602;1;Negative
O09603;1;Negative
O09604;1;Negative
O09605;4;Positive
O09606;1;Negative
O09607;1;Negative
O09608;1;Negative
O09609;2;Negative
O09610;5;Positive
O09611;3;Neutral
O09612;1;Negative
O09613;3;Neutral
O09614;3;Neutral
O09615;4;Positive
O09616;2;Negative
O09617;5;Positive
O09618;5;Positive
O09619;5;Positive
O09620;3;Neutral
O09621;5;Positive
O09622;3;Neutral
O09623;5;Positive
O09624;2;Negative
O09625;4;Positive
O09626;3;Neutral
O09627;5;Positive
O09628;2;Negative
O09629;1;Negative
O09630;2;Negative
O09631;2;Negative
O09632;2;Negative
O09633;2;Negative
O09634;5;Positive
O09635;1;Negative
O09636;2;Negative
O09637;2;Negative
O09638;1;Negative
O09639;5;Positive
O09640;4;Positive
O09641;1;Negative
O09642;2;Negative
O09643;4;Positive
O09644;3;Neutral
O09645;2;Negative
O09646;2;Negative
O09647;4;Positive
O09648;5;Positive
O09649;1;Negative
O09650;1;Negative
O09651;2;Negative
O09652;3;Neutral
O09653;4;Positive
O09654;1;Negative
O09655;4;Positive
O09656;3;Neutral
O09657;3;Neutral
O09658;3;Neutral
O09659;2;Negative
O09660;4;Positive
O09661;4;Positive
O09662;4;Positive
O09663;4;Positive
O09664;1;Negative
O09665;3;Neutral
O09666;1;Negative
O09667;4;Positive
O09668;2;Negative
O09669;2;Negative
O09670;4;Positive
O09671;5;Positive
O09672;3;Neutral
O09673;4;Positive
O09674;3;Neutral
O09675;1;Negative
O09676;4;Positive
O09677;1;Negative
O09678;4;Positive
O09679;2;Negative
O09680;5;Positive
O09681;3;Neutral
O09682;4;Positive
O09683;1;Negative
O09684;3;Neutral
O09685;1;Negative
O09686;4;Positive
O09687;2;Negative
O09688;5;Positive
O09689;1;Negative
O09690;4;Positive
O09691;5;Positive
O09692;3;Neutral
O09693;4;Positive
O09694;1;Negative
O09695;4;Positive
O09696;1;Negative
O09697;2;Negative
O09698;3;Neutral
O09699;4;Positive
O09700;1;Negative
O09701;3;Neutral
O09702;1;Negative
O09703;3;Neutral
O09704;4;Positive
O09705;4;Positive
O09706;1;Negative
O09707;3;Neutral
O09708;4;Positive
O09709;3;Neutral
O09710;4;Positive
O09711;2;Negative
O09712;2;Negative
O09713;2;Negative
O09714;1;Negative
O09715;4;Positive
O09716;1;Negative
O09717;1;Negative
O09718;2;Negative
O09719;5;Positive
O09720;4;Positive
O09721;4;Positive
O09722;5;Positive
O09723;3;Neutral
O09724;2;Negative
O09725;5;Positive
O09726;4;Positive
O09727;4;Positive
O09728;5;Positive
O09729;4;Positive
O09730;2;Negative
O09731;3;Neutral
O09732;4;Positive
O09733;4;Positive
O09734;4;Positive
O09735;3;Neutral
O09736;5;Positive
O09737;3;Neutral
O09738;4;Positive
O09739;3;Neutral
O09740;1;Negative
O09741;4;Positive
O09742;2;Negative
O09743;3;Neutral
O09744;1;Negative
O09745;3;Neutral
O09746;4;Positive
O09747;5;Positive
O09748;1;Negative
O09749;5;Positive
O09750;1;Negative
O09751;4;Positive
O09752;1;Negative
O09753;1;Negative
O09754;2;Negative
O09755;3;Neutral
O09756;2;Negative
O09757;5;Positive
O09758;2;Negative
O09759;4;Positive
O09760;3;Neutral
O09761;4;Positive
O09762;5;Positive
O09763;1;Negative
O09764;1;Negative
O09765;1;Negative
O09766;1;Negative
O09767;3;Neutral
O09768;2;Negative
O09769;5;Positive
O09770;2;Negative
O09771;2;Negative
O09772;1;Negative
O09773;4;Positive
O09774;4;Positive
O09775;3;Neutral
O09776;4;Positive
O09777;3;Neutral
O09778;5;Positive
O09779;3;Neutral
O09780;1;Negative
O09781;3;Neutral
O09782;1;Negative
O09783;3;Neutral
O09784;1;Negative
O09785;2;Negative
O09786;1;Negative
O09787;2;Negative
O09788;1;Negative
O09789;1;Negative
O09790;5;Positive
O09791;1;Negative
O09792;2;Negative
O09793;4;Positive
O09794;4;Positive
O09795;2;Negative
O09796;5;Positive
O09797;3;Neutral
O09798;4;Positive
O09799;5;Positive
O09800;4;Positive
O09801;3;Neutral
O09802;1;Negative
O09803;5;Positive
O09804;2;Negative
O09805;2;Negative
O09806;5;Positive
O09807;3;Neutral
O09808;3;Neutral
O09809;4;Positive
O09810;1;Negative
O09811;2;Negative
O09812;5;Positive
O09813;3;Neutral
O09814;2;Negative
O09815;1;Negative
O09816;4;Positive
O09817;2;Negative
O09818;2;Negative
O09819;4;Positive
O09820;1;Negative
O09821;2;Negative
O09822;5;Positive
O09823;4;Positive
O09824;3;Neutral
O09825;1;Negative
O09826;2;Negative
O09827;5;Positive
O09828;2;Negative
O09829;3;Neutral
O09830;1;Negative
O09831;2;Negative
O09832;3;Neutral
O09833;2;Negative
O09834;5;Positive
O09835;1;Negative
O09836;3;Neutral
O09837;5;Positive
O09838;3;Neutral
O09839;1;Negative
O09840;1;Negative
O09841;3;Neutral
O09842;3;Neutral
O09843;5;Positive
O09844;1;Negative
O09845;1;Negative
O09846;4;Positive
O09847;3;Neutral
O09848;1;Negative
O09849;2;Negative
O09850;5;Positive
O09851;4;Positive
O09852;1;Negative
O09853;2;Negative
O09854;5;Positive
O09855;1;Negative
O09856;1;Negative
O09857;5;Positive
O09858;4;Positive
O09859;3;Neutral
O09860;5;Positive
O09861;4;Positive
O09862;5;Positive
O09863;4;Positive
O09864;4;Positive
O09865;4;Positive
O09866;1;Negative
O09867;3;Neutral
O09868;5;Positive
O09869;4;Positive
O09870;5;Positive
O09871;2;Negative
O09872;1;Negative
O09873;5;Positive
O09874;2;Negative
O09875;4;Positive
O09876;1;Negative
O09877;5;Positive
O09878;3;Neutral
O09879;5;Positive
O09880;5;Positive
O09881;2;Negative
O09882;5;Positive
O09883;3;Neutral
O09884;5;Positive
O09885;2;Negative
O09886;5;Positive
O09887;3;Neutral
O09888;3;Neutral
O09889;2;Negative
O09890;3;Neutral
O09891;3;Neutral
O09892;5;Positive
O09893;3;Neutral
O09894;1;Negative
O09895;2;Negative
O09896;1;Negative
O09897;1;Negative
O09898;4;Positive
O09899;1;Negative
O09900;5;Positive
O09901;4;Positive
O09902;3;Neutral
O09903;2;Negative
O09904;3;Neutral
O09905;1;Negative
O09906;4;Positive
O09907;5;Positive
O09908;3;Neutral
O09909;4;Positive
O09910;4;Positive
O09911;4;Positive
O09912;2;Negative
O09913;3;Neutral
O09914;1;Negative
O09915;2;Negative
O09916;3;Neutral
O09917;4;Positive
O09918;4;Positive
O09919;1;Negative
O09920;4;Positive
O09921;1;Negative
O09922;4;Positive
O09923;4;Positive
O09924;3;Neutral
O09925;5;Positive
O09926;3;Neutral
O09927;5;Positive
O09928;4;Positive
O09929;3;Neutral
O09930;5;Positive
O09931;5;Positive
O09932;5;Positive
O09933;4;Positive
O09934;1;Negative
O09935;5;Positive
O09936;3;Neutral
O09937;3;Neutral
O09938;2;Negative
O09939;1;Negative
O09940;2;Negative
O09941;1;Negative
O09942;2;Negative
O09943;2;Negative
O09944;3;Neutral
O09945;4;Positive
O09946;3;Neutral
O09947;3;Neutral
O09948;4;Positive
O09949;5;Positive
O09950;1;Negative
O09951;1;Negative
O09952;5;Positive
O09953;4;Positive
O09954;1;Negative
O09955;1;Negative
O09956;2;Negative
O09957;3;Neutral
O09958;1;Negative
O09959;4;Positive
O09960;2;Negative
O09961;1;Negative
O09962;1;Negative
O09963;1;Negative
O09964;3;Neutral
O09965;5;Positive
O09966;1;Negative
O09967;1;Negative
O09968;5;Positive
O09969;3;Neutral
O09970;3;Neutral
O09971;1;Negative
O09972;4;Positive
O09973;4;Positive
O09974;5;Positive
O09975;3;Neutral
O09976;2;Negative
O09977;2;Negative
O09978;5;Positive
O09979;4;Positive
O09980;5;Positive
O09981;5;Positive
O09982;3;Neutral
O09983;4;Positive
O09984;3;Neutral
O09985;1;Negative
O09986;5;Positive
