Order_ID;Method;Status
O08567;COD;Failed
O08568;Credit Card;Paid
O08569;COD;Failed
O08570;Transfer;Failed
O08571;QRIS;Paid
O08572;Transfer;Paid
O08573;Transfer;Paid
O08574;COD;Paid
O08575;Transfer;Paid
O08576;COD;Failed
O08577;Transfer;Paid
O08578;Credit Card;Paid
O08579;Credit Card;Paid
O08580;COD;Paid
O08581;Transfer;Paid
O08582;COD;Paid
O08583;Credit Card;Failed
O08584;Credit Card;Paid
O08585;Transfer;Paid
O08586;Transfer;Paid
O08587;Transfer;Paid
O08588;QRIS;Failed
O08589;COD;Paid
O08590;Credit Card;Paid
O08591;QRIS;Paid
O08592;COD;Paid
O08593;QRIS;Paid
O08594;E-Wallet;Failed
O08595;Credit Card;Paid
O08596;Transfer;Paid
O08597;Transfer;Failed
O08598;Transfer;Paid
O08599;COD;Paid
O08600;E-Wallet;Paid
O08601;COD;Paid
O08602;Credit Card;Paid
O08603;Transfer;Failed
O08604;Transfer;Failed
O08605;QRIS;Paid
O08606;Transfer;Paid
O08607;E-Wallet;Failed
O08608;QRIS;Paid
O08609;QRIS;Paid
O08610;E-Wallet;Paid
O08611;COD;Paid
O08612;Transfer;Paid
O08613;COD;Paid
O08614;Transfer;Failed
O08615;QRIS;Paid
O08616;Transfer;Paid
O08617;E-Wallet;Paid
O08618;Transfer;Paid
O08619;QRIS;Paid
O08620;E-Wallet;Paid
O08621;COD;Failed
O08622;Transfer;Paid
O08623;QRIS;Paid
O08624;QRIS;Paid
O08625;Transfer;Paid
O08626;COD;Paid
O08627;E-Wallet;Failed
O08628;QRIS;Failed
O08629;E-Wallet;Paid
O08630;E-Wallet;Paid
O08631;COD;Paid
O08632;COD;Paid
O08633;QRIS;Failed
O08634;Transfer;Paid
O08635;Transfer;Failed
O08636;QRIS;Paid
O08637;Transfer;Failed
O08638;COD;Paid
O08639;COD;Paid
O08640;QRIS;Paid
O08641;E-Wallet;Paid
O08642;E-Wallet;Paid
O08643;Credit Card;Paid
O08644;Transfer;Failed
O08645;QRIS;Paid
O08646;Transfer;Paid
O08647;Credit Card;Paid
O08648;Transfer;Paid
O08649;Transfer;Failed
O08650;QRIS;Paid
O08651;Transfer;Paid
O08652;COD;Paid
O08653;Transfer;Failed
O08654;E-Wallet;Paid
O08655;E-Wallet;Failed
O08656;Credit Card;Failed
O08657;Credit Card;Paid
O08658;COD;Paid
O08659;Credit Card;Paid
O08660;QRIS;Paid
O08661;COD;Paid
O08662;Credit Card;Failed
O08663;Credit Card;Paid
O08664;E-Wallet;Paid
O08665;COD;Paid
O08666;E-Wallet;Paid
O08667;COD;Paid
O08668;Transfer;Failed
O08669;COD;Paid
O08670;COD;Failed
O08671;E-Wallet;Paid
O08672;E-Wallet;Paid
O08673;Transfer;Paid
O08674;COD;Paid
O08675;COD;Failed
O08676;QRIS;Paid
O08677;QRIS;Paid
O08678;COD;Paid
O08679;QRIS;Paid
O08680;COD;Paid
O08681;COD;Paid
O08682;E-Wallet;Paid
O08683;QRIS;Paid
O08684;Credit Card;Paid
O08685;Transfer;Paid
O08686;COD;Paid
O08687;Credit Card;Paid
O08688;Transfer;Paid
O08689;E-Wallet;Failed
O08690;E-Wallet;Failed
O08691;QRIS;Paid
O08692;E-Wallet;Paid
O08693;E-Wallet;Paid
O08694;COD;Paid
O08695;COD;Paid
O08696;QRIS;Paid
O08697;QRIS;Paid
O08698;Transfer;Paid
O08699;Transfer;Paid
O08700;COD;Paid
O08701;COD;Paid
O08702;COD;Failed
O08703;QRIS;Paid
O08704;Transfer;Paid
O08705;QRIS;Paid
O08706;QRIS;Paid
O08707;Credit Card;Failed
O08708;Credit Card;Paid
O08709;Transfer;Failed
O08710;Transfer;Failed
O08711;QRIS;Paid
O08712;QRIS;Paid
O08713;COD;Paid
O08714;Transfer;Paid
O08715;QRIS;Paid
O08716;QRIS;Paid
O08717;QRIS;Paid
O08718;E-Wallet;Paid
O08719;COD;Paid
O08720;E-Wallet;Failed
O08721;COD;Paid
O08722;COD;Failed
O08723;Transfer;Paid
O08724;E-Wallet;Paid
O08725;QRIS;Paid
O08726;QRIS;Paid
O08727;Credit Card;Paid
O08728;COD;Paid
O08729;Credit Card;Paid
O08730;COD;Failed
O08731;Credit Card;Failed
O08732;E-Wallet;Paid
O08733;Credit Card;Paid
O08734;COD;Paid
O08735;E-Wallet;Paid
O08736;Credit Card;Paid
O08737;Credit Card;Paid
O08738;E-Wallet;Paid
O08739;QRIS;Paid
O08740;Credit Card;Paid
O08741;E-Wallet;Failed
O08742;Credit Card;Paid
O08743;E-Wallet;Failed
O08744;E-Wallet;Paid
O08745;COD;Paid
O08746;E-Wallet;Paid
O08747;COD;Paid
O08748;QRIS;Paid
O08749;Credit Card;Paid
O08750;Credit Card;Failed
O08751;COD;Paid
O08752;Transfer;Paid
O08753;Credit Card;Paid
O08754;QRIS;Paid
O08755;Transfer;Paid
O08756;COD;Paid
O08757;E-Wallet;Paid
O08758;COD;Failed
O08759;E-Wallet;Paid
O08760;Credit Card;Paid
O08761;Transfer;Paid
O08762;Credit Card;Paid
O08763;QRIS;Paid
O08764;Transfer;Paid
O08765;E-Wallet;Failed
O08766;Credit Card;Paid
O08767;QRIS;Paid
O08768;Credit Card;Paid
O08769;Transfer;Paid
O08770;COD;Failed
O08771;COD;Paid
O08772;E-Wallet;Failed
O08773;COD;Paid
O08774;COD;Paid
O08775;Transfer;Paid
O08776;E-Wallet;Paid
O08777;E-Wallet;Paid
O08778;COD;Paid
O08779;E-Wallet;Failed
O08780;COD;Failed
O08781;Credit Card;Failed
O08782;Credit Card;Paid
O08783;Credit Card;Paid
O08784;Credit Card;Paid
O08785;Transfer;Paid
O08786;Credit Card;Failed
O08787;E-Wallet;Paid
O08788;E-Wallet;Paid
O08789;COD;Failed
O08790;Transfer;Paid
O08791;QRIS;Paid
O08792;E-Wallet;Paid
O08793;Transfer;Paid
O08794;COD;Paid
O08795;E-Wallet;Paid
O08796;E-Wallet;Failed
O08797;Transfer;Paid
O08798;COD;Paid
O08799;E-Wallet;Failed
O08800;COD;Paid
O08801;COD;Failed
O08802;Credit Card;Paid
O08803;QRIS;Paid
O08804;COD;Paid
O08805;Credit Card;Failed
O08806;E-Wallet;Paid
O08807;QRIS;Paid
O08808;Credit Card;Failed
O08809;Transfer;Paid
O08810;Transfer;Paid
O08811;E-Wallet;Paid
O08812;E-Wallet;Paid
O08813;Transfer;Failed
O08814;Credit Card;Paid
O08815;QRIS;Paid
O08816;COD;Failed
O08817;Transfer;Failed
O08818;COD;Paid
O08819;COD;Paid
O08820;Credit Card;Failed
O08821;Credit Card;Paid
O08822;Transfer;Paid
O08823;E-Wallet;Paid
O08824;E-Wallet;Paid
O08825;QRIS;Failed
O08826;QRIS;Paid
O08827;COD;Paid
O08828;Transfer;Paid
O08829;COD;Failed
O08830;COD;Paid
O08831;Credit Card;Paid
O08832;COD;Paid
O08833;Credit Card;Failed
O08834;COD;Paid
O08835;QRIS;Paid
O08836;Credit Card;Paid
O08837;Credit Card;Paid
O08838;E-Wallet;Paid
O08839;COD;Failed
O08840;COD;Paid
O08841;E-Wallet;Failed
O08842;E-Wallet;Paid
O08843;Credit Card;Failed
O08844;QRIS;Paid
O08845;Transfer;Paid
O08846;Credit Card;Failed
O08847;Transfer;Failed
O08848;COD;Paid
O08849;QRIS;Paid
O08850;COD;Paid
O08851;E-Wallet;Failed
O08852;Transfer;Failed
O08853;Transfer;Paid
O08854;Credit Card;Failed
O08855;Transfer;Paid
O08856;COD;Paid
O08857;Transfer;Paid
O08858;Credit Card;Paid
O08859;QRIS;Paid
O08860;QRIS;Failed
O08861;COD;Failed
O08862;Transfer;Failed
O08863;E-Wallet;Paid
O08864;Credit Card;Failed
O08865;COD;Paid
O08866;E-Wallet;Paid
O08867;QRIS;Paid
O08868;QRIS;Paid
O08869;QRIS;Paid
O08870;Credit Card;Paid
O08871;COD;Paid
O08872;COD;Paid
O08873;Transfer;Paid
O08874;Credit Card;Paid
O08875;E-Wallet;Paid
O08876;QRIS;Paid
O08877;Transfer;Paid
O08878;Transfer;Paid
O08879;Credit Card;Paid
O08880;Credit Card;Paid
O08881;QRIS;Paid
O08882;E-Wallet;Paid
O08883;COD;Paid
O08884;COD;Failed
O08885;COD;Failed
O08886;COD;Paid
O08887;Transfer;Paid
O08888;Transfer;Paid
O08889;Transfer;Paid
O08890;COD;Paid
O08891;Transfer;Failed
O08892;Credit Card;Failed
O08893;COD;Paid
O08894;Transfer;Paid
O08895;COD;Paid
O08896;E-Wallet;Failed
O08897;E-Wallet;Paid
O08898;E-Wallet;Paid
O08899;QRIS;Paid
O08900;Credit Card;Paid
O08901;QRIS;Failed
O08902;QRIS;Paid
O08903;Transfer;Paid
O08904;E-Wallet;Failed
O08905;COD;Paid
O08906;Transfer;Failed
O08907;QRIS;Paid
O08908;Transfer;Paid
O08909;QRIS;Paid
O08910;Credit Card;Paid
O08911;E-Wallet;Paid
O08912;Credit Card;Paid
O08913;Transfer;Paid
O08914;Transfer;Paid
O08915;Credit Card;Paid
O08916;E-Wallet;Failed
O08917;COD;Paid
O08918;E-Wallet;Paid
O08919;E-Wallet;Failed
O08920;Credit Card;Failed
O08921;COD;Paid
O08922;QRIS;Paid
O08923;Transfer;Failed
O08924;Transfer;Paid
O08925;Transfer;Paid
O08926;Transfer;Paid
O08927;QRIS;Failed
O08928;COD;Paid
O08929;Credit Card;Failed
O08930;Credit Card;Paid
O08931;QRIS;Paid
O08932;E-Wallet;Paid
O08933;Transfer;Paid
O08934;QRIS;Paid
O08935;QRIS;Failed
O08936;Credit Card;Failed
O08937;Credit Card;Failed
O08938;Transfer;Paid
O08939;QRIS;Paid
O08940;QRIS;Paid
O08941;QRIS;Paid
O08942;E-Wallet;Paid
O08943;Credit Card;Paid
O08944;Transfer;Paid
O08945;Credit Card;Paid
O08946;Transfer;Paid
O08947;Credit Card;Paid
O08948;Credit Card;Paid
O08949;Credit Card;Paid
O08950;COD;Failed
O08951;COD;Paid
O08952;COD;Paid
O08953;COD;Failed
O08954;Transfer;Failed
O08955;E-Wallet;Failed
O08956;Transfer;Paid
O08957;QRIS;Paid
O08958;Credit Card;Paid
O08959;E-Wallet;Paid
O08960;QRIS;Paid
O08961;Credit Card;Paid
O08962;Transfer;Failed
O08963;COD;Paid
O08964;QRIS;Failed
O08965;COD;Failed
O08966;QRIS;Failed
O08967;QRIS;Paid
O08968;Credit Card;Paid
O08969;Credit Card;Paid
O08970;E-Wallet;Paid
O08971;Transfer;Paid
O08972;Transfer;Paid
O08973;Credit Card;Failed
O08974;Credit Card;Paid
O08975;COD;Paid
O08976;E-Wallet;Paid
O08977;Credit Card;Paid
O08978;COD;Paid
O08979;Transfer;Failed
O08980;Credit Card;Paid
O08981;COD;Paid
O08982;Credit Card;Paid
O08983;Transfer;Paid
O08984;Credit Card;Paid
O08985;QRIS;Paid
O08986;QRIS;Paid
O08987;COD;Paid
O08988;QRIS;Failed
O08989;COD;Failed
O08990;E-Wallet;Paid
O08991;COD;Paid
O08992;COD;Paid
O08993;QRIS;Paid
O08994;COD;Failed
O08995;Credit Card;Paid
O08996;QRIS;Paid
O08997;COD;Paid
O08998;Credit Card;Failed
O08999;Credit Card;Paid
O09000;Credit Card;Paid
O09001;QRIS;Paid
O09002;Credit Card;Paid
O09003;Transfer;Paid
O09004;E-Wallet;Failed
O09005;COD;Paid
O09006;Transfer;Paid
O09007;COD;Paid
O09008;QRIS;Paid
O09009;Credit Card;Paid
O09010;COD;Paid
O09011;E-Wallet;Paid
O09012;COD;Paid
O09013;COD;Paid
O09014;Transfer;Paid
O09015;QRIS;Failed
O09016;Credit Card;Paid
O09017;COD;Paid
O09018;Transfer;Paid
O09019;Transfer;Failed
O09020;Credit Card;Paid
O09021;Transfer;Paid
O09022;Credit Card;Paid
O09023;Credit Card;Paid
O09024;COD;Paid
O09025;Credit Card;Paid
O09026;QRIS;Failed
O09027;E-Wallet;Paid
O09028;Transfer;Failed
O09029;COD;Paid
O09030;QRIS;Paid
O09031;COD;Paid
O09032;Credit Card;Failed
O09033;QRIS;Failed
O09034;Transfer;Paid
O09035;QRIS;Paid
O09036;QRIS;Failed
O09037;E-Wallet;Failed
O09038;Transfer;Paid
O09039;Transfer;Paid
O09040;E-Wallet;Paid
O09041;Credit Card;Paid
O09042;Transfer;Paid
O09043;Credit Card;Paid
O09044;COD;Paid
O09045;Credit Card;Failed
O09046;COD;Paid
O09047;E-Wallet;Failed
O09048;Transfer;Paid
O09049;Credit Card;Paid
O09050;Transfer;Paid
O09051;QRIS;Paid
O09052;COD;Paid
O09053;E-Wallet;Paid
O09054;Credit Card;Paid
O09055;Credit Card;Paid
O09056;Credit Card;Paid
O09057;COD;Paid
O09058;Credit Card;Paid
O09059;QRIS;Paid
O09060;COD;Paid
O09061;QRIS;Paid
O09062;QRIS;Paid
O09063;Transfer;Paid
O09064;E-Wallet;Paid
O09065;QRIS;Paid
O09066;Credit Card;Paid
O09067;Transfer;Failed
O09068;Transfer;Paid
O09069;E-Wallet;Paid
O09070;QRIS;Paid
O09071;COD;Paid
O09072;QRIS;Paid
O09073;COD;Paid
O09074;QRIS;Paid
O09075;Transfer;Paid
O09076;Credit Card;Failed
O09077;COD;Paid
O09078;Credit Card;Paid
O09079;E-Wallet;Failed
O09080;COD;Paid
O09081;Transfer;Paid
O09082;Credit Card;Paid
O09083;COD;Paid
O09084;COD;Paid
O09085;COD;Paid
O09086;COD;Paid
O09087;Credit Card;Paid
O09088;Credit Card;Paid
O09089;Credit Card;Paid
O09090;Transfer;Paid
O09091;E-Wallet;Failed
O09092;COD;Paid
O09093;COD;Paid
O09094;Transfer;Failed
O09095;COD;Paid
O09096;Transfer;Failed
O09097;QRIS;Paid
O09098;COD;Paid
O09099;E-Wallet;Paid
O09100;E-Wallet;Failed
O09101;Credit Card;Paid
O09102;COD;Paid
O09103;QRIS;Paid
O09104;QRIS;Paid
O09105;E-Wallet;Paid
O09106;Transfer;Failed
O09107;QRIS;Paid
O09108;Credit Card;Paid
O09109;COD;Paid
O09110;COD;Paid
O09111;QRIS;Paid
O09112;Credit Card;Paid
O09113;Credit Card;Failed
O09114;QRIS;Paid
O09115;Transfer;Paid
O09116;QRIS;Paid
O09117;E-Wallet;Paid
O09118;COD;Failed
O09119;QRIS;Failed
O09120;QRIS;Paid
O09121;Credit Card;Paid
O09122;COD;Paid
O09123;E-Wallet;Paid
O09124;COD;Failed
O09125;Credit Card;Paid
O09126;QRIS;Paid
O09127;Transfer;Paid
O09128;COD;Paid
O09129;COD;Paid
O09130;Transfer;Failed
O09131;Credit Card;Failed
O09132;Credit Card;Paid
O09133;Credit Card;Paid
O09134;Transfer;Paid
O09135;E-Wallet;Paid
O09136;Transfer;Paid
O09137;Credit Card;Paid
O09138;E-Wallet;Failed
O09139;Transfer;Failed
O09140;QRIS;Paid
O09141;Credit Card;Failed
O09142;Credit Card;Paid
O09143;QRIS;Paid
O09144;E-Wallet;Paid
O09145;COD;Failed
O09146;Transfer;Paid
O09147;Transfer;Paid
O09148;QRIS;Paid
O09149;QRIS;Paid
O09150;Credit Card;Failed
O09151;Credit Card;Paid
O09152;Credit Card;Paid
O09153;Transfer;Paid
O09154;QRIS;Paid
O09155;COD;Paid
O09156;COD;Paid
O09157;Credit Card;Paid
O09158;Credit Card;Paid
O09159;Credit Card;Paid
O09160;COD;Paid
O09161;Credit Card;Failed
O09162;COD;Paid
O09163;QRIS;Paid
O09164;QRIS;Paid
O09165;Credit Card;Paid
O09166;QRIS;Failed
O09167;E-Wallet;Paid
O09168;E-Wallet;Failed
O09169;QRIS;Paid
O09170;Transfer;Paid
O09171;QRIS;Failed
O09172;E-Wallet;Paid
O09173;E-Wallet;Paid
O09174;QRIS;Paid
O09175;QRIS;Paid
O09176;Credit Card;Paid
O09177;QRIS;Paid
O09178;QRIS;Paid
O09179;QRIS;Paid
O09180;COD;Paid
O09181;Credit Card;Paid
O09182;E-Wallet;Failed
O09183;COD;Failed
O09184;COD;Paid
O09185;E-Wallet;Failed
O09186;E-Wallet;Failed
O09187;Credit Card;Failed
O09188;Transfer;Paid
O09189;QRIS;Paid
O09190;QRIS;Paid
O09191;QRIS;Paid
O09192;Credit Card;Paid
O09193;COD;Paid
O09194;QRIS;Paid
O09195;Credit Card;Paid
O09196;COD;Paid
O09197;E-Wallet;Failed
O09198;Transfer;Failed
O09199;E-Wallet;Paid
O09200;QRIS;Paid
O09201;Transfer;Failed
O09202;COD;Paid
O09203;Transfer;Paid
O09204;QRIS;Paid
O09205;QRIS;Paid
O09206;Transfer;Paid
O09207;QRIS;Paid
O09208;Credit Card;Paid
O09209;Transfer;Failed
O09210;E-Wallet;Paid
O09211;QRIS;Failed
O09212;Transfer;Paid
O09213;Transfer;Paid
O09214;Credit Card;Paid
O09215;E-Wallet;Paid
O09216;Credit Card;Failed
O09217;Credit Card;Paid
O09218;QRIS;Paid
O09219;Credit Card;Paid
O09220;COD;Paid
O09221;Credit Card;Failed
O09222;COD;Failed
O09223;E-Wallet;Paid
O09224;COD;Paid
O09225;COD;Paid
O09226;COD;Paid
O09227;E-Wallet;Failed
O09228;Credit Card;Paid
O09229;Transfer;Paid
O09230;Transfer;Paid
O09231;Credit Card;Paid
O09232;Transfer;Paid
O09233;Transfer;Paid
O09234;QRIS;Paid
O09235;Credit Card;Paid
O09236;COD;Failed
O09237;Credit Card;Paid
O09238;Transfer;Paid
O09239;E-Wallet;Paid
O09240;COD;Paid
O09241;COD;Paid
O09242;E-Wallet;Paid
O09243;QRIS;Paid
O09244;Credit Card;Failed
O09245;Credit Card;Paid
O09246;Credit Card;Paid
O09247;E-Wallet;Failed
O09248;COD;Paid
O09249;Credit Card;Paid
O09250;Transfer;Paid
O09251;Transfer;Paid
O09252;Transfer;Paid
O09253;Transfer;Paid
O09254;Credit Card;Paid
O09255;QRIS;Failed
O09256;Credit Card;Paid
O09257;Transfer;Paid
O09258;E-Wallet;Failed
O09259;Transfer;Paid
O09260;Transfer;Paid
O09261;Credit Card;Paid
O09262;QRIS;Paid
O09263;Transfer;Failed
O09264;Credit Card;Paid
O09265;Credit Card;Paid
O09266;QRIS;Paid
O09267;Transfer;Paid
O09268;QRIS;Paid
O09269;COD;Paid
O09270;E-Wallet;Failed
O09271;Transfer;Paid
O09272;Credit Card;Paid
O09273;COD;Failed
O09274;Transfer;Failed
O09275;QRIS;Paid
O09276;Transfer;Paid
O09277;Credit Card;Paid
O09278;Transfer;Paid
O09279;Transfer;Paid
O09280;COD;Paid
O09281;COD;Paid
O09282;COD;Paid
O09283;QRIS;Paid
O09284;Credit Card;Paid
O09285;Transfer;Paid
O09286;QRIS;Paid
O09287;Transfer;Paid
O09288;Transfer;Failed
O09289;QRIS;Paid
O09290;Transfer;Paid
O09291;Credit Card;Paid
O09292;E-Wallet;Paid
O09293;QRIS;Paid
O09294;COD;Paid
O09295;COD;Failed
O09296;Transfer;Paid
O09297;QRIS;Failed
O09298;E-Wallet;Failed
O09299;Transfer;Paid
O09300;COD;Paid
O09301;E-Wallet;Paid
O09302;QRIS;Failed
O09303;QRIS;Failed
O09304;QRIS;Paid
O09305;E-Wallet;Paid
O09306;Transfer;Paid
O09307;COD;Paid
O09308;COD;Paid
O09309;COD;Paid
O09310;QRIS;Paid
O09311;E-Wallet;Paid
O09312;Transfer;Paid
O09313;E-Wallet;Paid
O09314;QRIS;Paid
O09315;Transfer;Paid
O09316;Credit Card;Paid
O09317;E-Wallet;Paid
O09318;Transfer;Paid
O09319;COD;Paid
O09320;E-Wallet;Failed
O09321;Transfer;Paid
O09322;Transfer;Paid
O09323;Transfer;Paid
O09324;QRIS;Failed
O09325;E-Wallet;Paid
O09326;COD;Failed
O09327;QRIS;Paid
O09328;QRIS;Failed
O09329;QRIS;Paid
O09330;COD;Failed
O09331;E-Wallet;Paid
O09332;QRIS;Paid
O09333;QRIS;Paid
O09334;QRIS;Failed
O09335;Transfer;Paid
O09336;Transfer;Paid
O09337;QRIS;Paid
O09338;Transfer;Paid
O09339;E-Wallet;Paid
O09340;Credit Card;Paid
O09341;QRIS;Failed
O09342;Credit Card;Failed
O09343;QRIS;Paid
O09344;COD;Paid
O09345;Transfer;Paid
O09346;Transfer;Paid
O09347;Credit Card;Paid
O09348;E-Wallet;Failed
O09349;Transfer;Paid
O09350;QRIS;Paid
O09351;E-Wallet;Paid
O09352;QRIS;Paid
O09353;E-Wallet;Paid
O09354;E-Wallet;Paid
O09355;E-Wallet;Paid
O09356;COD;Paid
O09357;Credit Card;Paid
O09358;E-Wallet;Paid
O09359;E-Wallet;Failed
O09360;COD;Paid
O09361;Credit Card;Paid
O09362;COD;Paid
O09363;Transfer;Paid
O09364;Credit Card;Failed
O09365;Credit Card;Paid
O09366;E-Wallet;Paid
O09367;Credit Card;Paid
O09368;Credit Card;Paid
O09369;Transfer;Paid
O09370;QRIS;Paid
O09371;Transfer;Paid
O09372;QRIS;Paid
O09373;Credit Card;Paid
O09374;COD;Paid
O09375;E-Wallet;Failed
O09376;Credit Card;Paid
O09377;QRIS;Paid
O09378;QRIS;Paid
O09379;Transfer;Failed
O09380;E-Wallet;Failed
O09381;COD;Paid
O09382;COD;Failed
O09383;E-Wallet;Failed
O09384;COD;Failed
O09385;E-Wallet;Paid
O09386;COD;Paid
O09387;Transfer;Paid
O09388;QRIS;Paid
O09389;Credit Card;Failed
O09390;E-Wallet;Failed
O09391;QRIS;Paid
O09392;Transfer;Failed
O09393;COD;Paid
O09394;QRIS;Paid
O09395;QRIS;Paid
O09396;QRIS;Paid
O09397;QRIS;Paid
O09398;COD;Paid
O09399;Transfer;Paid
O09400;COD;Paid
O09401;E-Wallet;Paid
O09402;Transfer;Failed
O09403;E-Wallet;Paid
O09404;Credit Card;Paid
O09405;QRIS;Failed
O09406;E-Wallet;Paid
O09407;Transfer;Paid
O09408;E-Wallet;Paid
O09409;E-Wallet;Paid
O09410;Transfer;Paid
O09411;Transfer;Paid
O09412;Credit Card;Paid
O09413;Credit Card;Paid
O09414;COD;Paid
O09415;E-Wallet;Paid
O09416;COD;Paid
O09417;QRIS;Paid
O09418;Transfer;Paid
O09419;Credit Card;Paid
O09420;E-Wallet;Paid
O09421;QRIS;Failed
O09422;E-Wallet;Paid
O09423;Transfer;Paid
O09424;Transfer;Paid
O09425;Credit Card;Paid
O09426;COD;Paid
O09427;Transfer;Paid
O09428;QRIS;Failed
O09429;QRIS;Paid
O09430;E-Wallet;Paid
O09431;Credit Card;Paid
O09432;QRIS;Paid
O09433;COD;Paid
O09434;QRIS;Paid
O09435;Credit Card;Paid
O09436;QRIS;Failed
O09437;QRIS;Paid
O09438;Transfer;Failed
O09439;E-Wallet;Paid
O09440;Transfer;Failed
O09441;E-Wallet;Paid
O09442;Transfer;Paid
O09443;QRIS;Paid
O09444;E-Wallet;Paid
O09445;COD;Paid
O09446;E-Wallet;Paid
O09447;Transfer;Failed
O09448;COD;Paid
O09449;QRIS;Paid
O09450;QRIS;Paid
O09451;E-Wallet;Paid
O09452;E-Wallet;Failed
O09453;COD;Failed
O09454;COD;Paid
O09455;Transfer;Paid
O09456;QRIS;Paid
O09457;E-Wallet;Paid
O09458;Credit Card;Failed
O09459;QRIS;Failed
O09460;E-Wallet;Paid
O09461;E-Wallet;Paid
O09462;QRIS;Paid
O09463;Credit Card;Paid
O09464;QRIS;Paid
O09465;Credit Card;Paid
O09466;QRIS;Paid
O09467;Transfer;Failed
O09468;E-Wallet;Paid
O09469;QRIS;Paid
O09470;QRIS;Failed
O09471;Credit Card;Paid
O09472;Credit Card;Failed
O09473;QRIS;Failed
O09474;Transfer;Paid
O09475;E-Wallet;Paid
O09476;Transfer;Paid
O09477;QRIS;Paid
O09478;Credit Card;Failed
O09479;E-Wallet;Failed
O09480;E-Wallet;Paid
O09481;Credit Card;Paid
O09482;E-Wallet;Paid
O09483;Transfer;Paid
O09484;Credit Card;Paid
O09485;Transfer;Failed
O09486;COD;Paid
O09487;Transfer;Paid
O09488;Credit Card;Paid
O09489;Transfer;Failed
O09490;Credit Card;Paid
O09491;QRIS;Failed
O09492;Transfer;Paid
O09493;COD;Paid
O09494;Transfer;Paid
O09495;QRIS;Paid
O09496;E-Wallet;Failed
O09497;E-Wallet;Paid
O09498;COD;Failed
O09499;E-Wallet;Paid
O09500;E-Wallet;Paid
O09501;QRIS;Paid
O09502;E-Wallet;Paid
O09503;COD;Paid
O09504;Transfer;Paid
O09505;QRIS;Paid
O09506;E-Wallet;Failed
O09507;Transfer;Paid
O09508;E-Wallet;Paid
O09509;Transfer;Paid
O09510;COD;Paid
O09511;Transfer;Paid
O09512;E-Wallet;Paid
O09513;Credit Card;Paid
O09514;Transfer;Paid
O09515;Transfer;Paid
O09516;COD;Paid
O09517;QRIS;Paid
O09518;Transfer;Paid
O09519;E-Wallet;Paid
O09520;Credit Card;Paid
O09521;COD;Failed
O09522;Credit Card;Paid
O09523;Credit Card;Paid
O09524;Transfer;Paid
O09525;Transfer;Paid
O09526;QRIS;Paid
O09527;Credit Card;Paid
O09528;QRIS;Paid
O09529;Credit Card;Failed
O09530;Transfer;Paid
O09531;QRIS;Paid
O09532;Credit Card;Paid
O09533;QRIS;Paid
O09534;COD;Paid
O09535;Credit Card;Paid
O09536;QRIS;Paid
O09537;COD;Failed
O09538;COD;Paid
O09539;Credit Card;Paid
O09540;E-Wallet;Failed
O09541;Transfer;Paid
O09542;COD;Failed
O09543;Transfer;Failed
O09544;QRIS;Failed
O09545;COD;Paid
O09546;E-Wallet;Paid
O09547;COD;Paid
O09548;COD;Paid
O09549;Transfer;Paid
O09550;Credit Card;Failed
O09551;Transfer;Paid
O09552;COD;Paid
O09553;Transfer;Paid
O09554;E-Wallet;Paid
O09555;QRIS;Paid
O09556;Credit Card;Paid
O09557;Transfer;Paid
O09558;COD;Paid
O09559;E-Wallet;Failed
O09560;QRIS;Failed
O09561;E-Wallet;Paid
O09562;Credit Card;Paid
O09563;Transfer;Paid
O09564;QRIS;Failed
O09565;E-Wallet;Paid
O09566;QRIS;Failed
O09567;Transfer;Paid
O09568;E-Wallet;Paid
O09569;COD;Paid
O09570;Credit Card;Paid
O09571;Transfer;Paid
O09572;Credit Card;Paid
O09573;QRIS;Paid
O09574;E-Wallet;Paid
O09575;E-Wallet;Paid
O09576;Credit Card;Paid
O09577;Transfer;Paid
O09578;COD;Paid
O09579;Credit Card;Paid
O09580;Credit Card;Paid
O09581;COD;Paid
O09582;QRIS;Paid
O09583;QRIS;Paid
O09584;E-Wallet;Paid
O09585;COD;Paid
O09586;Transfer;Failed
O09587;Transfer;Paid
O09588;Transfer;Paid
O09589;Transfer;Failed
O09590;Transfer;Paid
O09591;QRIS;Paid
O09592;QRIS;Paid
O09593;COD;Paid
O09594;E-Wallet;Failed
O09595;Credit Card;Paid
O09596;E-Wallet;Paid
O09597;Credit Card;Paid
O09598;E-Wallet;Failed
O09599;QRIS;Paid
O09600;COD;Paid
O09601;COD;Failed
O09602;Credit Card;Failed
O09603;Credit Card;Paid
O09604;Credit Card;Failed
O09605;Transfer;Failed
O09606;QRIS;Paid
O09607;QRIS;Failed
O09608;Transfer;Paid
O09609;Credit Card;Paid
O09610;E-Wallet;Failed
O09611;Credit Card;Failed
O09612;Transfer;Paid
O09613;E-Wallet;Failed
O09614;Credit Card;Paid
O09615;E-Wallet;Paid
O09616;E-Wallet;Paid
O09617;E-Wallet;Failed
O09618;QRIS;Failed
O09619;Transfer;Failed
O09620;Transfer;Paid
O09621;COD;Paid
O09622;Credit Card;Paid
O09623;Transfer;Paid
O09624;COD;Failed
O09625;Credit Card;Paid
O09626;Transfer;Paid
O09627;Credit Card;Paid
